comments,rating
Great option at this range,5
Useful Power bank for all mobiles,5
Great product,5
best one,5
KEVIN,5
worth purchasing,5
Amazing product,5
Good Product,5
Good product,5
Definitely U should buy,5
Nice super power bank,5
Value for money🔥🔥,5
Prefect for travelling,5
Good product.,5
Good,5
Worth for money and good battey life,5
Best Pocket Charger,5
5 star for battery,5
I just loved the product,5
Good backup,5
Little and very good product in low prize,5
Value of Money,5
LOVED THE ULTRA COMPACT SIZE AND COOL HANDY FEATURES,5
But it!!,5
worth for money,5
Good powerbank!! Satisfied!,5
Travelling purpose,5
It is really to much fast...,5
Nice power bank,5
Best powerbank in this price range. Recommended,5
Worth the penny,5
I love urban and it's product,5
Worth buying,5
Good,5
Good product,5
Very compact and powerful,5
Battery,5
Super fabulous kadak,5
Awesome Experience,5
would recommend to buy,5
Urbn production is good,5
Affordable & powerful one,5
Super product in this price range,5
Superb,5
Compact,5
Awesome product,5
Awesome like the ambassador..!!,5
Amazing,5
Wonderful,5
Beauty that works as a beast,5
God articles,5
Nice product,5
Mast hai,5
Powerbank,5
Value for money,5
Superb,5
Very good power bank,5
Nice,5
Very nice,5
Compact design best and Beast powerbank.1000mAh,5
Urban power bank 10000 mah,5
"Ultra Compact, Lightweight, In-expensive and looks/feels very Nice",5
Super charged power bank,5
Looks amazing,5
Helpful,5
Easy To Carry While Travelling,5
gives money value,5
Best powerbank at this price,5
"Brilliant!! If you are traveling, you must have this.",5
Very fast charging ability..,5
Satisfied with the product!,5
Best powerbank to carry anywhere,5
Strong body,5
best powerbank,5
Worth Buying👍👍,5
Chota packet bada dhamaka!,5
This charger has fit my needs.,5
Attractive look and made in India,5
Nice compact power bank,5
Value for money,5
Happy with the purchase,5
Best In the market,5
Short & cute,5
Go for this power bank if you need best in class fast charging,5
Heplfull product,5
Great quality,5
Must have gadget,5
Best powerbank,5
Support fast charging,5
Texture is rubber like feels great.,5
Awesome Power Bank,5
Quality 😘,5
"Reliable, Fast charge, and effective Power Bank.",5
It is very durable.,5
Awesome,5
Very Nice PRODUCT and Economic In Price,5
Good backup,5
Excellent product...,5
Best product and value for money,5
Good,5
Battery quality is good,5
Compact,5
Amezing product and good quality thanks 👍👍👍 Amazon,5
Super excited,5
Very good value for money product,5
Life made easy,5
Awesome product,5
Decent product for the price you pay,5
Amazing & handy Product,5
Worth for Money.,5
Easy to Carry and Lightweight!!!,5
Good product,5
Excellent product👌,5
It's good but it dents up and get oily from day to day use,5
Good,5
Good for travelling,5
Awesome Powerbank,5
Good battery backup,5
Go ofr it,5
Must Gadget for travelling ✈️️,5
Great product,5
Best one,5
Small and compact good for travelling.,5
Power packed Power Bank,5
Premium Product,5
Best portable power bank,5
Portable,5
Good product and design,5
Good product,5
A compact & light weight power bank for everyone,5
Great product,5
Best Compact Power Bank,5
Very effective and useful,5
Nice and attractive product,5
little power bank,5
Nice product ☺️,5
Super Build Quality and Power backup,5
Good powerbank with good efficiency,5
Very good power bank,5
It's worth buying the power bank,5
Best in build quality,5
Awsome 👍👍👍👍👍👍,5
Loved it...! Amazing product,5
Best product,5
Good product,5
Good one !!!!,5
Perfect Handy POWERBANK,5
Good,5
Good powerbank,5
Great product can go for it. Performance is great,5
Compact and Best for traveling.,5
I'm satisfied,5
nice one,5
Good,5
Excellent product,5
Must have one,5
Value For Money,5
Battery saver,5
Nice product,5
Small and cute,5
Charged fast,5
10000mah power bank,5
REALLY GOOD,5
Good power bank,5
Review.,5
Performance are good well designed,5
Handy and compact,5
good one,5
Satisfied,5
Slim and sturdy,5
Nice color,5
One of the best product,5
Nice backup,5
Fast charge,5
Nice Product,5
Easy for travel and fast charge,5
Nice product,5
Very good colours,5
Fast charging power bank.,5
In this range great product,5
backup,5
Happy,5
Compact efficient power bank,5
Amazing product,5
Good,5
Recommend,5
Awesome product.,5
worthy,5
Nice product,5
Usefull Product...,5
Premium quality,5
Amazing,5
Good product,5
Good deal feeling.,5
Pisa wasul,5
"Unbelievable battery life, good product quality and value for money",5
Great Quality products,5
Good quality,5
Superfast charging. Go for it.,5
Great product to buy,5
must buy,5
Best quality and good product,5
Best handy powerpack performance.,5
Amazing product… must have,5
Good one,5
Handy power bank,5
Good product,5
Worth it,5
Superb!,5
Awesome power backup,5
Good,5
Nice quality ❤️,5
Amazing product,5
UBRN 10000 MH POWERBANK,5
Has multiple slots for convenience.,5
Best power and fast charging,5
Awsome product,5
Good ptoduct,5
Good job by service center 👍👍👍👍.,4
"Stylish,Compact & must buy",4
Great Product with USELESS cable,4
Stops Charging before 100% (Random issue),4
Value for money,4
Please note it is not Quick Charge and just Fast Charge. charger is cute and pocket friendly.,4
Go for it.,4
Price is good. Best for travelling,4
Premium Indian Power Bank !!!,4
A decent one,4
"So small, very portable",4
Compact Powerbank,4
chota packet bada dhamaka,4
Go for it,4
Given the price you can buy this Bank.,4
"Compact size, feels duarable, but not worth",4
Very good product,4
Worth it 😍,4
"Heavy, Sturdy, Durable and Fast charging Power bank",4
Overall Good.,4
"Great pocket size, decent charging speed.",4
Good power Bank,4
Not so great charging power,4
simply sleek and More performance,4
Compact and loved it,4
Overall nice and compact Power bank,4
1 week user,4
"Nice product, order if need",4
Very useful for single person use/ travelers.,4
Compact yet powerful,4
Dubious about the capacity of the power bank,4
Advantages and Disadvantages,4
10000amh is best,4
Worth every penny 🙌🏻,4
Good value for the price,4
Good product value for money .read my experience,4
Real battery of 20000mah battery is around 16/17 thousand mah🙃,4
"Go for it, perfect in this price range",4
Green all the way!,4
Superb for traveling,4
"Excellent Made In India Product , Go for It",4
Urbn 20000 MAh power bank,4
Good.,4
Value for money,4
Pocket sized powerbank,4
Best product at this price range,4
"Excellent Portable Powerful Bank, Good Buy !!",4
Amazing...,4
Good performance.,4
"PowerBank works well , but not 10000 MAH",4
The best Power Bank,4
Feels good in hand good charging,4
Amazing but…,4
Handy but heavy,4
Beautiful design with solid build,4
Best for now,4
Good one. Slim and small,4
Small and powerful power bank,4
Compact and powerful,4
Compact and good design.,4
Good Companion,4
Just Fine,4
Nice powerbank worth for price!!!,4
good one,4
"Okay,Need to improve traveling battery life.",4
Good Energy Bank,4
Product dimension is easy to carry,4
must buy,4
Battery Life Not Too Long,4
Works like it's name URBAN ...,4
One of the best small 10000 mah battery pack,4
"It's good, worth for money",4
Not fast charging,4
Very cute but Slow charging.,4
Best Power bank with comfort,4
Best Power Bank,4
Terrific purchase.,4
DESIGN AND IN HAND LOOKS GOOD,4
Satisfying product,4
Good,4
Does the job,4
Good product at Right price..,4
"Value for money , compact size",4
"Good support, product replaced by URBN",4
It's a good product go for it.,4
You can go for it,4
Value for money with made in India sentiment!,4
Compact 10000 power bank,4
Wire too short,4
Value For money. Charges at speed almost equivalent to original Charger. May be 10% more time,4
overall good performance,4
Mustbuy powerbank,4
20000 and lit 🔥 i assure u it doesn't disappoint you,4
Great portability and performance,4
Affordable and confirtable,4
Nice powerbank but...,4
Good,4
Pocket size Dynamo,4
Compact and powerful,4
Good product at reasonable price,4
Good product,4
Good product 👍,4
Not Bad.,4
Compact and sturdy,4
Quality of the product,4
A must buy product,4
Price worthy,4
Very useful,4
Awesome,4
Good power bank,4
The product is good,4
"Good quality product, excellent battery backup",4
Worthy Product...Light weight...easy to carry...luk good,4
good quality product,4
Good Product,4
Pocket size,4
Battery backup in compact size,4
Looks sleek design,4
Good for travel,4
It's not a fast charger but not bad,4
Output charging is very 🐌 slow,4
"Good enough, go for it if you have mediocre needs.",4
Powerfull,4
Good travel buddy but dont expect much performance,4
Amazing !!,4
Value for money,4
Good Charging Capacity,4
Kidu product,4
Compact and very useful,4
very nice product,4
Good,4
"Very good item. Had it been with case , it would have been better.",4
Superb look,4
Handy and compact power bank,4
Extremely good,4
Overall fine.,4
Good budget product.,4
Excellent product,4
Power packed but has heating issue,4
Very nice power bank,4
Compact and long lasting.,4
Handy n Gud product,4
Compact size,4
Not a fast charger!,4
Go for it but that product is made in China not India see it carefully thank you,4
Nice Product,4
Nice,4
Nice product with some problems,4
Good,4
Made in india!,4
Small powerhouse,4
Very comfy and portable to carry,4
Value for money.,4
Average product,4
Overall nice product,4
"Light wait, compact",4
Full charge gives 4 times charge mobiles,4
Check the product box and product,4
Go for it ....,4
Good product,4
Good product,4
Good,4
ultra portable,4
A good product but can be improved a bit,4
Good Product,4
Best product,4
Very good,4
Average performance,4
I love this product,4
Good,4
"Handy , good, working fine",4
Bad experience,4
Very handy!,4
Easy to carry and value for money,4
Nice product,4
👌👌👌👌,4
superb,4
Good product.,4
Product as described and shown,4
Thanks,4
Good value,4
"Awesome product, must buy it for upto 15W phone charging.",4
Warranty issue,4
Good,4
I use it,4
Use full,4
U can buy it,4
very compact and value for money.,4
Really Handy,4
Cost efficient,4
Very grate build,4
Product is good and handy,4
Good,4
About this charger,4
Best Urban Powerbank which I received,4
Nice,4
Compact in size.,4
Performance is good,4
"Product is good material, it feels premium.",4
Excellent product,4
Good,4
Nice to use in home,4
Love this product,4
NICE,4
Not bad,4
Good,4
Good quality and stylish....,4
Good item at the price,4
Reasonably good quality,4
Too heavy,4
Led indication,4
Good product,4
Good product,4
Waiting period of charging is too much,4
Value for money,4
Good product,4
Handy power bank,4
Good,4
Good,4
Good.,4
Not a good product.,4
Good,4
Look,4
Very good,4
Great product with awesome performance...,4
Rest all is nice with power bank only the type C cable they give is very short.,4
It's good,4
Good one,4
Value for money.,4
Nice and handy,4
Good looking and good battery backup,4
useful for travelling,4
Power Bank is good,4
Good product,4
Very nice,4
Slow charging,4
Worthy,4
Good,4
Goodie,4
Good,4
Excellent,4
Value for money,4
बढ़िया,4
Ok not bad small nice,4
Good,4
It's good,4
Good product,4
Good one,4
Satisfactory,4
Worth the cost,4
Must buy indian product,4
Nice👍,4
Can buy,4
Ok,4
Power,4
AMAZON,4
Good,4
Good,4
Perfectly balanced,4
Tiny cute atom bomb!!,4
Compact and concise,4
Good Product,4
Comfortable,4
Overall good. Fast charging is to improve,4
You should buy,4
Good power bank value for money,4
Amazing product,4
Nice Power Bank,4
Good Purchase,4
Good product,4
Very good,4
Nice,4
Good product,4
Good handy product,4
Comfortable to carry in pocket.,4
Overall good,4
Good Buy,4
Good,4
Urbn's product is gud,4
Charging,4
Nice product,4
Good looks Power Bank,4
Gud looking thanks Amazon (gud deal),4
Compact and Handy,4
Good and easy to carry in pocket also,4
Handy powerbank,4
Good,4
Value for your money,4
Good to use,4
Style and design is good,4
Helpful,4
great,4
Its good,4
Shall be used with care as not enough protection is provided,4
Store of power,4
Great buy 👍👍,4
Use heavy-dutyCharging cable.,4
Good qlty,4
I like it,4
Superb,4
Feels satisfied,4
"It's not charging at all .totally waste of money ,brand is not returning the product in warranty",4
Price for Performance.,4
4*,4
Just good,4
Worth of Buying,4
Light weight and easy to carry,4
USB cord missing,4
Review i gave 4 and half,4
Very Nice Product,4
Heavy weight champion.,4
"Awesome, thanks Amazon, I am so happy😊",4
Small and beautiful,4
Nice,4
Camo green power bank,4
It's amazing,4
Good product,4
Nice..,4
Good product,4
Gud product,4
Fits in pocket,4
Best product buy it,4
Good product n input charging not bad for the price range 👍,4
Very good product,4
Happy,4
Best,4
Good product,4
One of the best,4
Best at 899rs I got,4
Good value for money,4
Nice,4
Value for aid money,4
My review,4
Nyc,4
Good product,4
Good,4
Great battery life,4
Very hand and good looking,4
Excelent,4
Nice and compact,4
Urbn Compact 10000mAh Powerbank (camo),4
It's good,4
Good One.,4
Its good,4
Thank you,4
Heroes,4
Value for Money!,4
U all should buy it,4
great battery backup,4
Useful,4
Pocket friendly,4
Good,4
👍👍😍,4
Small and beautiful design but with less power back up not what is claimed,4
Reliable,4
Robust.,4
Good,4
Good product if getting INR500,4
Socket problem must be fixed. Else it's good device.,4
Nice deal,4
worth of money,4
🔋,4
Nice product,4
Good,4
Problem in right side port,4
Great product,4
Avrage,4
Superb,4
Good..,4
Very nice product eye closed And purchase them,4
Fast Changing,4
Very good,4
Worth to buy,4
Nice Product,4
Value of money,4
Be careful,4
Nice 👌👌👌👌,4
Good Product,4
Product is good,4
"Very compact,nice for travelling use",4
Nice product,4
Good,4
Good,4
Relevant,4
Premium design..... Quality was nice......,4
Awesome,4
-,4
Handy and nice,4
Compact power bank.,4
Average one time only p,4
Nice,4
Good to buy,4
About product,4
Good slim one,4
Fast charging,4
Use to Good for traveling,4
Very good product,4
"Powerful, compact, user friendly",4
Vvery good,4
Good product,4
It's good,4
Cute & compact,4
Its helpful,4
Smart boss,4
Handy power bank,4
Good and handy,4
Worth it,4
Nice,4
Easy To Carry,4
A decent buy,4
It's very affordable in price and very good it is,4
It is good one,4
I bought it in 600 and its is quiet Good in this price range,4
Compact &Travel friendly,4
Good product,4
Osm power bank,4
Best power under small pack,4
Good product,4
Amazing,4
Good for money but not for fast charge,4
#made in india,4
Comoact in size but heavy in weight,4
Power is not 10000mah its charge my iPhone 2 times approx,4
Good,4
One,4
The product is amazing and the price is afortable,4
Good Product...Value for money!,4
After two months it is not working,4
Okay,4
Excellent.,4
Fast charging and nice portability,4
Charging,4
Good 👍,4
Nice power bank,4
Average,4
Worth of Money,4
Good,4
Can buy for reasonable price,4
Awesome product for travel purpose.,4
Value for money,4
Worth as per cost,4
"Buying around 450 , It's okay",4
Very attractive,4
Nice Product.,4
Good Battery Back up,4
சுமார்,4
Nices,4
Usefulproduct,4
Nice,4
Good,4
Nice,4
Life of battery,4
Good,4
Compact,4
Great product and customer service,4
Worth for money,4
u,4
Worthy,4
Good quality,4
Very good,4
Only good looks but poor performance,4
Ultimate,4
Super,4
Good,4
Good product,4
Super,4
Product is good but defectiv product received.,4
Good...,4
Product became a bigger size i can see innar parts,4
Vgood,4
"It's good ,but newer models are already available in market",4
Nice Product,4
Good,4
Ok to buy at this price,4
Battery pick up,4
Worth every penny,4
Nice product,4
Very nice,4
Good product,4
Good,4
Nice,4
Quality,4
Worthy buy,4
Power Bank,4
Good,4
Good,4
Attractive,4
Lovely product,4
Satisfactory,4
Ok,4
Ok,4
Good power bank,4
Smaller one,4
Cool product,4
GuRu. Power bank charging time is very long about 5 hours,4
Power Charger,4
Nice one,4
"Strong, speed",4
Good product and thank Amazon.,4
Premium quality and design,4
Gud for this price,4
Good at price easy to carry,4
Go for it,4
All fine,4
It's small and fits everywhere,4
Super Quality,4
Handy and useful,4
Travel friendly,4
Nice,4
Charger not set old phones,4
Affordable and average working,4
Nice,4
Optimize size and useful..,4
You should try this!!,4
K,4
Good,4
Good,4
Nice product,4
good to go!!!,4
Easy to use n carry,4
SUPER,4
👍👍👍,4
Urbn power bank,4
Must buy.,4
Excellent,4
Good,4
Value for money compact and small product,4
Good,4
Excellent,4
power bank is good my baty 4200mh but 2 times not complied charge,4
Its ok,4
Really good one,4
Full features didnt include,4
Value of money,4
nice backup,4
Review,4
Super product.... Thank u Amazon,4
Very compact,4
Purchase Review,4
Good,4
Good,4
Awesome,4
Compact & Good product,4
Lovely product,4
Good price and good product,4
Good,4
Takes long time to fully charge power bank,4
Superior,4
Good product.,4
Good,4
Good,4
Good product,4
Good,4
Good,4
Good product,4
value for money,4
Good product,4
Could be more fast,4
Smaller in size,4
Value for money,4
Build quality is smooth,4
Charging,4
Good,4
Great quality,4
Worthy,4
Chargeing capacity,4
A perfect pocket power bank for your mobile recharge!,4
Compact,4
Tiny to handle and big to use,4
Super,4
Not good very very bad (🙏🏻 all franchise please no Paraceza😡😡😡🤜🤜👞👞,4
Highly Recommended,4
Urbn power bank,4
Size,4
Backup,4
Perfect,4
Battery life good,4
Excellent,4
Good,4
Suto turn on and turn off is nice feature,4
Very nice👍,4
Travel friendly,4
Good,4
Battery bahot garam ho jati hain,4
Can buy,4
Problem,4
Review,4
Heavy!,4
Cost effective,4
Compact,4
Happy,4
Nice..Power bank,4
Good product to have,4
The product is very compact and portable.,4
Good for traveling purposes,4
Good,4
Nice & Handy,4
Power bank,4
Good to travel,4
Not fast charging but its charging is like fast charging...,4
Long-lasting,4
Good,4
Light,4
good,4
Lovely,4
Nice,4
Good,4
Power Bank,4
Experience,4
EFFICIENT POWER AND USAGE,4
Nil,4
4star,4
Easy to carry. Useful for while traveling. Worth for Money,4
Worthble,4
Nice for travelling purpose,4
good product,4
Very good,4
Good feel,4
Good,4
Must buy,4
It is worth buying. But heating of charging pin is not good.,4
Good,4
Recommended,4
Good,4
Charging power,4
Good product 👍,4
Nice 👍,4
4star,4
See,4
Good products,4
Product is so useful n worth for money,4
Very good product,4
Nice product,4
Great,4
Nice battery,4
Power Bank,4
Superb,4
Good Product,4
Nice,4
G,4
Good product,4
Good,4
Super,4
Good,4
Super,4
Nice product,4
Simply good,4
👍👍,4
Fine,4
Good to buy,4
Nyc product,4
Best one,4
Gote khusi aau,4
Good,4
Good,4
ठीक है,4
Good,4
Good,4
Very good,4
Cool,4
Review Urbn,4
👌👌👌🔥🔥💯,4
Go for it.. Worth it 💖,4
Best product in this segment,4
Awesome,4
Value for money,4
A good product,4
Looks good ok,4
Charging effective,4
Heavy in weight,4
Best product,4
Awesome,4
Good,4
Super,4
Exalent,4
Super,4
Ok ok,4
Good,4
Good,4
Excellent,4
Good as it is.,4
Good,4
Good product,4
Good,4
Time save,4
O,4
Nice,4
Good,4
Powerbank,4
Great product,4
Amazing,4
Good travel partner!,4
Nice product,4
Nice,4
Nice,4
Awesome,4
Awesome,4
Ok,4
👍,4
Hi,4
Battery life is short,4
Gd,4
Quality is Gud and also working well,4
Very good,4
Good product,4
Super I love it,4
Awesome,4
Good one,4
Nice,4
Excellent,4
Nice product,4
Cost effective,4
Good working product,4
Happy,4
Nais,4
Not Recommended,4
Capacity and talktime,4
Nice,4
Nice 👍👍👍,4
Nice,4
Monster power bank,4
Good Power Bank,4
Very very good,4
Good,4
Easy to use,4
Worth it!,4
Good,4
Nice,4
Super,4
Perfect Size,4
Nice product,4
Nice,4
Value for money,4
Power bank is soo good to use,4
Yadav g,4
You can buy,4
Excellent,4
O k,4
Must but,4
Good,4
Ultimate,4
Good product,4
Size,4
Very good,4
Good,4
Easy to carry in pocket,4
Compact & Efficient unit.,4
Good product,4
Good iteam,4
Gud roduct,4
Small size & value for money,4
Good product,4
.,4
ok,4
Nice,4
Good product for money,4
Excellence,4
Good,4
Good product,4
Very good product,4
Best product,4
Better then other,4
Good,4
"Handy,efficient,good look",4
Looks good compact size,4
b,4
Great purchase,4
Good,4
Good,4
Satisfied,4
Excellent,4
Expected more,4
Average,4
Good,4
Excellent working,4
Warranty card,4
Perfect for traveling,4
Nice,4
Vfm,4
Good,4
Best one,4
Good product,4
Bhut acha,4
Good,4
I liked it,4
kk,4
Nice pawar bank,4
Nice,4
Worthy,4
Bedt,4
nice,4
Good,4
Amazing workable and easy to handle and traveling anywhere in our pocket,4
Very nice,4
Good,4
Bhari,4
Good,4
It’s good,4
Good,4
Good,4
NON WORKING CABLED POWERBANK,4
Very nice product -5 star,4
The replaced product would go better,4
Good quality,4
"Don't think too. Have it , support it for made in India 🇮🇳",4
pocket friendly but i got this,4
durability,4
Its good product to use.,4
Good product,4
Value for money!,4
Looks Cool,4
T,4
Looks handy good for travellers like me.,4
Value for money.,4
good product,4
It is good quality 👌,4
Useful product,4
Good,4
Very good activity,4
Good,4
compact and cute,4
Good powerbank and affordable price!!!,4
Compact powerbank,4
"Pocket friendly,, price could have been less",4
not bad,4
Worthy product,4
Travel friendly,4
OFFER!! URBN 20000 mAh 18W Power Bank at https://amzn.to/3e6VPON,4
Super capacity,4
Not good as expected,4
will not support fastcharge of two device simulataneously,4
GO FOR IT in simple language.,4
Best 18 Watt Power bank for Oneplus,4
So far So Good,4
Promising performance with right cable only.,4
A decent power bank which does what it claims,4
Good performance,4
Average Power Bank,4
Without display and ordinary finishing but with Quick-Charge,4
Simply Amazing,4
Definitely would recommend.,4
Good product but beware of the warranty process,4
Good choice at this price point!,4
Nice product...Good Battery life🔋,4
Travel friendly powerbank - Promote make in India,4
Not that Bad!,4
Best power bank with sophisticated featured loved it,4
Big Bulky heavy Beast - Buy,4
Genuinly nice product,4
Somewhat good,4
Really 20000 mah. Good,4
Compact and powerful!!!,4
Defective product - but works,4
Nice powerbank with one drawback,4
Good product.,4
It's huge in Capacity.,4
Almost perfect,4
"Good enough, not excellent though",4
Good Powerbank,4
Satisfied with the purchase,4
Worth buying it.,4
Urbn 10000 man power bank,4
Best in class fit and finish,4
Value For Money..💰,4
Veri good,4
Better than ambrane but not the best,4
A power bank with the essential features and some corner cutting,4
Worth it,4
Good pick,4
Best Price Power Bank🔥,4
Review,4
Fast charging quality it's super,4
A decent heavy duty powerbank,4
Good One...,4
Warrenty is only for show no center to connect and no one ans the call on service helpline number,4
Decent power bank with fast charging,4
Heating proublem with fast charger,4
Fast charging for iPhone XS Max,4
The good and bad,4
"The build quality is not great, otherwise a decent product",4
A good power bank to use!!,4
Good item..,4
Go for it - value for money,4
URBN POWER BANK,4
Urban Power Bank,4
Battery little 6500mah I think,4
Great buy,4
Imperfect fitting but good charging capabilities,4
Fast Charging Speed..,4
Product was good as of now,4
Slim and Fast Charging,4
Charging power,4
Value for money,4
Best Powerbank at very affordable price,4
Seems a good one !,4
Worth it,4
Urbn 20000mah power bank,4
Good Product with Fast Charging!!!,4
Overall nice product.,4
Opened box bad supplier,4
Perfect POWERBANK,4
No type c output,4
Good product,4
Fast!,4
Superb urbn power banks amezing bettery backup,4
Good product,4
Overall good product but the powerbank probably does not get charged to the maximum,4
Okay type product,4
Worth It!,4
Best Service URBN power bank,4
Nice product in this price range,4
Go for it,4
Working Fine,4
overall good,4
Best Quality,4
Value for money,4
Awesome Product,4
B.a.db.o.i,4
Take lots of Time to charge fully,4
Good Product,4
Slow charging cable,4
Hear come's the backup.......👍,4
Good powder bank,4
Overall it's good if you're traveling and need quick charging.,4
Good deal,4
Value for money,4
Good.,4
good product,4
Value for money,4
power is very good,4
Good,4
URBN 20000 mAh 18W Super Fast Charging Power Bank,4
Better than the average.,4
Good,4
Very good pd output,4
"Good one,but a little heavy to carry",4
Not excellent but a good reliable power bank,4
Look and charging is excellent,4
Quality powerbank with good charging speeds,4
Great. As described.,4
Good product,4
Very nice,4
Valued Product,4
Ok!,4
Good,4
Worth it!!,4
Good,4
Important but for travelers,4
Super fast charging power bank,4
Value for money,4
Useing friendly,4
Overall nice Powerbank for your Smartphones during travel.,4
Plese exchange my type c cable,4
Very good,4
Ok,4
Pocket friendly,4
Weight little bit more like more than half Kg,4
Good,4
Good product worth money,4
Good,4
Best value for money power bank,4
Good product to buy.,4
Slim 🔋,4
Average product,4
Good,4
Power bank is not working long time don't buy and they will not provide us Warrenty properly,4
Urbn,4
Useful,4
After 4 month of use it works very well,4
Very good,4
great value for money product,4
Worth it,4
Must buy power bank,4
Ideal for long travel,4
Good product,4
Overall good,4
First impression,4
Good Product,4
N/,4
Fast charging.,4
Very powerful battery.love it,4
Good product,4
Good,4
Average,4
URBN 10000 mAh 18W Super Fast Charging Power Bank,4
Nice product at reasonable price,4
Good buy,4
Power bank,4
Nice,4
Best,4
Review,4
Good product.,4
Best,4
Long lasting fast charging,4
Good power bank,4
Good for Travelling and nice one,4
Good,4
It was worth the money,4
Value for money,4
Very good product.,4
Excellent,4
XLNT POWERBANK INDIAN PRODUCT,4
Nice Product,4
Good,4
Good product,4
Nice product,4
Indian product,4
Item is new,4
Battery discharge fastly,4
Excellent battery,4
Good Battery life,4
Nice power bank,4
Good purchase,4
"Good overall, but the build quality could be better.",4
Reliable,4
Can charge phone 4 times approx provides almost 16000mah backup.,4
Great buy,4
Good product,4
Bed service from URBN,4
Good one,4
The defective cable,4
Nice But Not Good,4
Nice,4
Need both port fast support,4
"Just go for it,..",4
Good product 👍,4
Duration,4
Good product,4
Price is too high,4
Good 👍but not working 2no. Port,4
Completely worth,4
Good product,4
Power output 2 slot not working,4
Good,4
Fast charging like vooc charger,4
great product,4
Worth money,4
Nice Product at This Price,4
It's good ... can go with it.,4
Good,4
Go for it,4
Too heavy to carry,4
Good,4
"As this price range, it's a good product",4
Value of money,4
It's good quality,4
Excellent working,4
Ok,4
Charging cable isn't working,4
Good one,4
Good product,4
powerful but little heavy,4
Value for money,4
U can go with it,4
Good,4
Really good,4
Good Product.,4
Good To Have,4
Good product,4
Good,4
Fast charging,4
Avg,4
Good product,4
Good,4
Bill,4
Ok,4
😊,4
Nice,4
Good product,4
Go for it,4
Fast charge and great backup,4
Its making India,4
Nice product,4
Wanted to buy,4
Power button not working properly,4
Good,4
Achcha hai,4
Very good buy,4
Good but heavy.,4
Best for hiking.,4
Urbn,4
Very good product,4
Easy to carry,4
Best service,4
1no. Product,4
Battery life,4
Best and worth for money,4
Good,4
Nice,4
Super,4
Good to buy,4
Not good not working,4
Good product,4
Best,4
You should buy,4
Good one to purchase,4
Nyc product,4
Compact,4
Cheapest powerbank,4
Good quality,4
Nice and compact,4
Good,4
Meet expectations,4
It's worth it,4
charging super fast battery backup fast nice product,4
Fast charging,4
Good product,4
Awesome product,4
Good,4
Product is very nice,4
Baterry problem,4
Good product,4
good product,4
Good,4
Good,4
Nice product,4
Good,4
👍,4
Good product.....Fast charging. Liked it..Worth for the price.,4
Good product,4
Good,4
Useful power bank.,4
Good,4
Good or average less than expetion as price,4
Good product,4
Good battery life,4
Impressive but has some downsides,4
Highly recommended,4
good,4
Fast charging with Power Delivery,4
Good product,4
Product is not bad (it is not good either),4
Its awesome for Daily Travel,4
"Excellent product, must buy",4
Not good for charging iPhone 12 with type C cable,4
Good one,4
Trust worthy Powerbank..,4
It doesn't support iPhones,4
Stylish looking and good battery backup.,4
Good product,4
Thats a shame..It is compatible only with limited type of samsung phones,4
Review of Mi 10000maH power bank 2i,4
"Great performance,blazing fast charging",4
Great product but heavy!,4
"I call it, The Savior.",4
Worth the money but it has a one problem,4
Premium quality product.,4
BLINKING OF LED LIGHTS ARE NOT UNDERSTANDABLE,4
Just fine,4
Great companion for travel,4
Good power bank but essential accessory missing,4
Charging is Good but Poor Built quality.,4
Good at this priçe. Worth for your money,4
10000mah but 6500 is actual used power,4
"Good, but could have been better.",4
Decent - After one week of use,4
good for price,4
My first and probably last powerbank that I'll ever need,4
After 2days use review,4
satisfactory purchase,4
Slow charging,4
"Bit heavy,charging the power bank takes long",4
Charging Power,4
Worth Money,4
Good but not the best.,4
Not for laptops. Good for Mobiles,4
Fast charging n looks good too.,4
Perfect power bank for Travel and Trucking !,4
It has both pros as well as cons,4
Would highly recommend..,4
Only USB A output ports,4
Not fast charging doesn't support 18w fast charging,4
Good product trustable..👍🏻,4
Fast charging but...,4
Good battery life and well built,4
Design is Not Attractive and cable should have been type c or dual but Product Working is 👌,4
Good but plastic cover,4
Descent powerbank,4
No type-c cable provided,4
Good buy,4
Slim and Portable,4
Good with Android and but with usb A port!!!,4
Get rid of the mobile charging anxiety,4
Product seems to do it's job,4
Very good product.,4
Don't Believe star rating,4
IPHONE not charging,4
Overall it's good powerbank then others,4
great,4
Simultaneous charging not possible,4
Good Powerbank,4
Worth buy from MI India,4
good deal,4
Over all good quality product,4
Does its job,4
True battery size and weight....,4
Replaced 2nd one works well,4
As of now it's good.,4
Don't think just buy it!! :),4
Not qc3 exactly,4
Best Power Bank,4
"Takes to much time for charging and heavy to carry while traveling, Type-C charging not available.",4
Great choice to buy for travel and home.,4
Good companion.,4
Best power bank,4
It's very comfortable and looks nice.,4
"A branded and quality product with multiple connectivity for USB, micro-usb and C-type",4
Great power bank with some weakness like no emergency light and lack of fast charging provision.,4
Amazing Product,4
It is very good product.,4
Good Product but little heavy to carry,4
Looks like a refurbished one,4
Given power cord is not supported for android mobile,4
Value for money but charging wire could be better and longer,4
Don't buy before reading!!!,4
Satisfaction is more important,4
Good battery,4
Can't expect much for the price,4
A good choice for money,4
Worth the price !!!,4
Enough battery for traveling,4
The Power Backup you need!,4
