comments,rating
Excellent watch.,5
Good watch.,5
Calling function is superb,5
Best budget smartwatch with calling features,5
Worth Buying,5
This Smartwatch is Excellent Work,5
Awesome watch ever,5
Battery 🔋 beckup very poor,5
Super,5
Worth the money,5
Worth price.,5
Fire Bolt Ring - Good,5
"Superb , Amazing , Value for Money Watch .",5
Superb,5
Excellent Product,5
Good,5
Worth it,5
Best watch,5
Nice Product,5
Darn good,5
Awesome watch,5
Best watch for bluetooth calling,5
Very good and nice product in this range,5
Superb product go for it,5
The battery life is super and the audio quality is best,5
Highly recommendable budget smart watch,5
Good product,5
Average for this price range . Indian brand,5
Best product,5
Nice watch with in the budget,5
Bluetooth Calling,5
Value for money.. excellent product for this amount. Build quality is super.,5
Love 🤩 watch,5
It's cool stuff with good price.,5
Replacement got in time,5
Adorable watch,5
😌,5
Ok,5
Value for money!,5
Spr,5
Awesome product.,5
Good product. Looks sleek. Very smart.,5
A budget watch wid gud features,5
Bluetooth calling,5
Nice,5
Loved it ring Feature,5
Value of money,5
Touch screen must improve,5
Superb quality,5
Excellent product,5
Excellent watch,5
Budget friendly smart watch,5
Awesome quality,5
Awesome,5
Worth buying,5
Excellent watch,5
Good product Good service,5
Recommended,5
"This smart watch by FireBoltt is super amazing.... The battery backup is also excellent ,Must buy.",5
Calling problem,5
Best for Bluetooth calling function,5
Great feature watch,5
Simply superb,5
Overall it's a good watch,5
Wonderful product 👍,5
Good smart watch,5
FireBoltt Ring,5
Very good watch,5
Bluetooth speaker feature is impressive,5
Best in budget,5
Superb smartwatch in budget,5
The watch is working really good,5
"Good product , battery back up best",5
Very nice watch,5
Value for money.,5
It's good Product But Some function need to be inhance.,5
Accurate Smart Watch,5
Value for money,5
Affordable price good product,5
Nice Product,5
The beast smart watch is here,5
Favorite contacts feature doesn't stand worthy,5
Excellent,5
Happy,5
Beautiful watch,5
Worth the money.. Amazing product,5
A good smartwatch for its price,5
The watch is smart and good,5
"Exclusive, Accurate, Low cost, Affordable product.",5
Excellent smart watch covered all required features in this range..value added.,5
Nice,5
Good,5
Best in this price segment,5
Real tracking and accuracy is brilliant overall 10 out of 10,5
Nice product by boltt,5
Bad product.. it’s not even one month it’s has done issues,5
Superb,5
Budget friendly but it will be good of we put more watch faces & No automatic screen detection,5
Worth the price,5
It is worthy for this rate and works effectively,5
Good Product,5
Best'watch,5
Nice product thank you Fire bollt,5
I just love the products in this price range with such features and style,5
Watch is very nice and sober look .,5
Decent watch,5
Great,5
Nice product,5
Best smartwatch,5
Really smart,5
Worth for money,5
The watch is very good,5
Awesome Watch.,5
Nice smartwatch in this price,5
A value for money product,5
Satisfied with the product,5
Good looking,5
Performance is most satisfactory,5
Looks exactly like Apple watch,5
Awesome,5
Value for money smartwatch,5
Osam watch,5
Amazing product ..like it,5
Nice smart watch and working excellent.,5
Nice watch in low budget,5
Awesome,5
the best smart watch,5
Bsw005fire boltt,5
Worth to buy,5
Thanx Amazon for best product,5
Great watch,5
Good product.,5
All features in one watch,5
Superb and fantastic watch,5
Nice smart watch in the Budget range..,5
VALUE FOR MONEY PRODUCT.,5
Nice as per experience,5
Good quality,5
Superb battery backup,5
"Best product in this range , good sound please add double tap feature also on watch",5
Amazing watch and the best smart watch,5
Over all good product it is nice to buy,5
Value for money,5
Awesome,5
Good,5
Nice watch,5
Good product,5
Best smartwatch,5
Nice 👍,5
You should buy it,5
Excellent function like calling,5
Calling features excellent,5
its very good!,5
It's really smart look nice product,5
Best to buy the smart watch under 5000,5
It's good,5
So beautiful and effective watch,5
It's looking too good,5
My Fire-Boltt Ring BSW005 touch is not working properly. Why??,5
"Best watch under 5k, got delivery on time.",5
Nice Watch,5
Nice calling feature,5
Great Watch with Lot of features,5
"The same is excellent in calling, but sometimes the while receiving a call the caller I'd is not",5
Product Appearance and Feature,5
Quality product,5
premium watch,5
Best in the range,5
Very good product with less cost,5
Nice product.,5
"Good quality,with removable straps",5
Nice product,5
Good product,5
Good,5
Semi premium watch...... quality is good,5
Budget buy+Awesome feature = Fire Boltt,5
Good watch,5
Superb,5
Very accurate. Awesome voice during calls.,5
Very good product and nice built quality.,5
Very nice watch at affordable price,5
A great smart watch,5
Watch,5
Best product in this budget just wanted to know can I change the straps of the watch,5
Awesome watch,5
It's a wonderful colour,5
Very nice watch to use,5
Its and amazing product.,5
Out look Awesome,5
Really smart,5
Amazing calling feature..,5
Must buy,5
Nice product,5
Good buy,5
Good,5
It's very nice product,5
Product is good,5
Overall An Good watch,5
Nice product,5
Awesome Smart watch👍,5
The watch is nice,5
Very good product,5
Very nice product,5
Awesome product ..Thank you,5
Excellent Features,5
Wonderful product.Value for money.,5
"Very nice smart watch,",5
Good watch,5
Nice product,5
Value for money,5
Beautiful stylish watch,5
Value for money,5
Beautiful Firebolt ring calling watch,5
Very important is heartbeat monitor,5
Good quality but prise is very high and voice quality is poor,5
Best smartwatch in this price ।।,5
Overall best product at affordable price,5
Good product no,5
Nice,5
New Fire bolt Ring,5
This is too good,5
Good for the price,5
Product details,5
Fireboltt Ring watch,5
Amazing...,5
Nice smart watch,5
The best smart watch in the budget,5
Best buy,5
The watch is perfect having lots of functions. Having it motivates me for work out too.,5
Worth of money (paisa wasool),5
Best of best,5
This product is really awesome im very happy ☺️☺️,5
Best for cost,5
Superb product under affordable budget,5
Nice product amazing display clarity looking stylish with sexy designing thank u,5
Awesome 😎,5
Nice,5
🌟 🌟 🌟 🌟 🌟,5
It's provided code in app only it's helpful,5
Value for money,5
👍👍,5
Best smartwatch in the market,5
I am using first time smart watch and have great experience with this watch,5
Very nice,5
Go for this,5
Worth every penny,5
Easy handling user friendly,5
very nice,5
Best watch for 5000,5
Value for money,5
Excellent smart watch.,5
Amazing watch,5
Good and value for money,5
excellent for money,5
Its nice smart watch Bluetooth calling...,5
A glimpse.,5
Looks best 📞 calling best Battery is not good 2 days with calling,5
Awesome! watch,5
Value for Money,5
"This is just a perfect smart watch in range of under Rs.5,000.",5
Amazing smart watch.... just love it....,5
Marvelous product fully satisfied,5
"Great product, working fine.",5
Best in class,5
I really like this product,5
admirable..,5
Amazing,5
Nice product,5
A very good smart watch,5
A great product at this cost.,5
Good pro,5
Super Fire watch,5
Good product,5
Nice smartwatch,5
Love it,5
Nice and Good Looking,5
The watch is equipped with fitness trackers and good battery,5
Nice product for this price,5
Very good at this price,5
The material is very good. But display size is poor in the price range.,5
Excellent Product,5
Quality,5
Great experience and nice interface,5
Supper product,5
Nic watch,5
Very good product,5
Excellent product & service,5
Good products with this price,5
Great watch for the price,5
Good,5
Must buy,5
Nyc watch..go for it,5
Nice product,5
Best smartwatch in budget. Just go for it.,5
"Strap is removable, sometime it plug out automatically while do more movement",5
Great Product at this price range,5
Awesome watch nice look great touch experience.,5
Amazing watch,5
Jabrdast,5
Best Smart Watch looks exactly like Apple watch,5
Value for money,5
Nice Watch at reasonable price,5
Smart watch at good honest price,5
Value for money,5
Quality Product,5
Excellent quality just as described.,5
Value of money,5
Wonderful experience,5
Nice product,5
Awesome smart watch for this price @4299/- thanks boltt,5
Go for it...,5
Exclent,5
Best smartwatch,5
A stylish watch with a calling function,5
Go for it..its really superb smart watch,5
Good product and calling is really good...,5
Nice watch,5
Value for money.,5
Excellent product,5
Value for money,5
Firebolt watch quality is good,5
It's quality is nice,5
Worth it watch,5
Supet,5
nothing,5
used product i got,5
Great product for the money,5
Nice watch with great inbuilt feature and built quality,5
It comes with calling feature,5
Calling,5
"The speaker is apt and loud , touch is really good",5
Value of money 💵,5
Superb fantastic product..,5
It's same as shown,5
Amazing and worth buying,5
Spo2,5
Best smartwatch at this price range,5
quality was very Good and fast access,5
best quality,5
"Donot buy black one ,buy another any colour",5
Good work and lowest price good product,5
Best product with all features,5
Call quality upto the mark,5
That's great product,5
"Product is Good, exited with first look.",5
It's a great product and can use for better experience,5
Very nice,5
Nice smart watch,5
Display,5
Awesome product loved it .,5
Awesome,5
Best watch and nice quality,5
Excellent product and worth for money,5
Really amazing for this price ! Better chose this product for calling and fitness dual use,5
Great product to use in a efficient cost.,5
Awsome watch,5
Very nice...nice calling experience,5
Very important,5
Good watch at affordable prices,5
Fire Boltt is a good choice,5
Awsome watch,5
Good quality product.,5
Very efficient product,5
Good Product,5
Very good 👍,5
I love the calling feature of my smartwatch and also I can use third party app like watsapp and all.,5
Good,5
Great watch.,5
Good product,5
Superb watch... eveyone should try this,5
Calling facility,5
Amazing,5
Good,5
good,5
Very nice,5
Functionality is good,5
Good product,5
Good screen,5
A very good product,5
Nice gadget,5
Best buy,5
👍🤞🏻,5
Works perfectly fine.,5
Good,5
Amazing ..nice to have it..,5
Value for Money | Can use as a seconday Apple Watch,5
Very good,5
Very nice color,5
Fireboltt Ring,5
Amazing,5
"It,s very good watch",5
Not Happy,5
Elegant + Smart,5
Worth buying❤️👍,5
Awesome watch. Very happy to purchase it.,5
Value for money product,5
Best smartwatch under best price,5
Excellent,5
Calling features is very good and sound quality is awesome,5
Smart watch,5
Good pick,5
Excellent and easy execs,5
Battery issue,5
I am having an Awesome expirience😊,5
Really good watch I loved it..,5
Happy to have!,5
Features,5
Value for money,5
Super nice touch and super built quality,5
Call opption is best,5
Excellent product from FIREBOLT... Go for it!!!,5
Nice product,5
Good,5
Love the product,5
Great watch Amazing features,5
Awesome smartwatch!,5
Nice product,5
"Calling features and look, also calling with speaker and blutooth earbud",5
This watch look like apple smart watch don’t trust on bad reviews,5
super valu for money,5
"only 3days battery 🔋 back up, weaste",5
Best Calling Smart Watch,5
Good,5
Worth product,5
Excellent.,5
Great buy,5
Superb 😍,5
Amazing,5
Really good product,5
Good product,5
🔥 Ring smart watch,5
Only specker quality not good,5
I like features,5
Calling option,5
Awesome product,5
Awesome Bolt Watch,5
User friendly !!,5
Good one,5
Good but limited features,5
Fantastic product 👌,5
Ok,5
Amazing,5
Excellent,5
Sound quality is very good,5
Good,5
Awesome!,5
Worth for money!!!,5
Very nice,5
Nice,5
Nice product,5
It's good in this price range with these features.,5
Worth the money,5
Incredible watch,5
Just started using it.,5
Useful for all age groups. Nice calling and music quality.,5
Amazing product,5
Awesome smart watch,5
Worth for the Money,5
Value for money.,5
Quality,5
Preliminary Observations just with 2 days of purchase,4
STEP TO START FITNESS... FIRE BOLTT,4
Product is liked.. yet make impressive,4
Fireboltt smartwatch reviews,4
A value for money product,4
Excellent product at this price,4
Worth the experience,4
Hmmm,4
Good !!,4
Technology getting there,4
Very Good smart Watch in a Budget,4
Most features work well: Decent value for money,4
Product arrived on time.,4
Looks good and just received,4
Absolutely Best in the price range..,4
Just a touchscreen metal watch with low accuracy,4
It has spo2 measurement,4
Good budget watch!,4
Value for money.,4
Value for money,4
Good for the price,4
Good Product,4
You can buy this product,4
Worth Purchase,4
Great features embedded watch at low price,4
Does the job,4
Large Display At Budget,4
Nice but needs improvement,4
A budget watch with all the specs !!!!,4
Good Product,4
Gud look easy to set up,4
Better one,4
Good smart watch to track sports mode,4
Worth the price at this range,4
Good smartwatch for simple users who don't expect much,4
FIRE BOLT ... Health monitor & Daily utilty watch,4
Good performance,4
Value for money,4
Looks great feels awsome!!,4
Nice watch with some cons...,4
Good product in this price range,4
Value for money,4
Worth to buy... Good product,4
It's OK for the money you pay,4
Nice and Smart!,4
Good quality built watch in this price.,4
100% recommended,4
Great watch,4
Great product for the price you pay,4
Pretty good for the price. Made in India.,4
Seems fine. Testing.,4
Good for Android phone,4
One hack of samart watch which is truely an allrounder.,4
Good deal for the Price,4
Good and Affordable smart watch,4
Looks good with nice display and interface with Mobile,4
Good buy..Not bad,4
it has nice features and it is smooth to use,4
Does the job,4
It's is my felling's that I roted in the details area 👍👍,4
Good product at the given price.,4
My review after using the watch for 2 days.,4
Good for the cost,4
Good to start with,4
Great smart watch..!!,4
It has blood pressure feature,4
Go for it Hurry! Hurry! Hurry! But wait first read this....,4
It is worthy to buy.,4
Amazing Product with useful features,4
Product is quite good. The simple OS with many features makes it worthy to be kept on your wishlist,4
NICE PRODUCT,4
"Crisp display, good software , metal build",4
Would be value for money with Alexa,4
Nice looking and build quality is good so far,4
Product is fine but no app to measure fitness!,4
Excellent Smart Watch:,4
Decent quality watch,4
4 out of 5 stars..!! 😊 😊,4
Good product and works well,4
Nice watch,4
Good one for Good price.,4
Amazing smartwatch..must buy,4
Need more time to evaluate,4
Very good smart watch at this price,4
All good so far!,4
Works fine,4
Good and stylish watch,4
It's a good investment.,4
Good Watch in this price.,4
Good,4
Low features,4
Fire-Boltt SPO2 watch usage experience,4
a nice team!!,4
Overall this watch is good under 3000 budget.,4
Ok for beginner not flagship and worth 3k,4
"More Updates Required, Day Sleep not Counted",4
Met the expectation and awesome product,4
"Good smart watch for 3,000 INR",4
Amazing watch,4
Best smart watch at decent price,4
Overall value for money in this range,4
Smart Watch with lots of health features..,4
Perfect for the price,4
good product,4
Nice Product,4
Good for the price.,4
"Nice watch , multiple faces ,nice app.",4
Amazing! Best features within the price!,4
Writing a review after 2 weeks of pruchase,4
Go to basic fitness tracker,4
Nice Product,4
Smart Watch,4
Good product with limitations.,4
A decent tracker,4
Good worth to buy,4
Good Affordable Smart Watch,4
How is my experience with watch,4
Smart watch fire bolt,4
Must buy,4
Just bought. Feels okay.,4
Best entry level watch for first time buyer,4
Review must to register for warranty,4
"Value for money, but another chinese product :(",4
no return only replacement,4
My Smart watch,4
Good looking,4
Watch is good but not customer support,4
Worth to buy.,4
"Good product, battery life can be better",4
Great health tracker in a smart watch,4
Overall I'm satisfied,4
Good product,4
Decent and trendy product at this price range,4
Good smartwatch,4
Best Smartwatch in this price range,4
Worth buying this product,4
It's a good smartwatch at par with the price that it's offered. Built quality is awesome,4
Nice watch according to price,4
downloadeble apps very confusing. There should be simple 3step format to start watch,4
Good one !!!,4
Good quality,4
Excellent build quality,4
"So far so good, still new to comment further.",4
Nice,4
Looks not bad,4
Excellent,4
worth the price,4
Good to go,4
Good smart watch in this range,4
Good but price is much for this,4
Looks beautiful,4
Amazinh experience,4
should buy or wait ???,4
Nice watch at affordable price,4
The smart watch is fabulous✌️✌️✌️,4
Really fire and bollt,4
Best budget watch!!,4
Nice budget smart watch,4
Review of fire boltt.,4
"Good build, basic app and readings are doubtful. Good for daily notification etc",4
Fire Bolt is good buy,4
Not Worth It!,4
Good product,4
Amaze to feel it. 3000 worth product.,4
It could be best smart watch,4
Worst watch ever I seen,4
Nice Product,4
Nice,4
Nice look,4
Worth buy.,4
Good one for spo2 monitoring,4
Health parameters are helpful,4
Good packaging and good overall product,4
Fireboltt smart watch review,4
Lives up to the expectation,4
Screen size is good. No body temperature sensor. Touch screen has a little lag.,4
Easy to use Budget friendly featured watch,4
Must buy,4
It was a nice experience using the smartwatch and very helpful in my day to day life,4
Good product,4
Impressive. Yet some changes required.,4
4 star,4
Overall the watch is of Good quality in its price.,4
Nice gift to my daughter,4
Meets the Purpose,4
Need some slight improvements,4
Good smart watch for its price,4
"watch is good for beginner, not good in distance tracking possibly due to no gps",4
Worth the money,4
Good buy for beginners..,4
Good product in this price range,4
Value For Money⌚️,4
Value for money,4
Found satisfactory,4
Overall liked the product though price is little high with respect to other compitive products.,4
Add some features like music volume controls.,4
Need too much improvement in mobile app kindly improve after leaning from boat or mi health app,4
"Smartwatch, Good to start with!, Quality needs to improve",4
Good and fit,4
True value for money budget smart watch,4
Smartwatch,4
Best product for fitness tracking,4
Good product but long run exp unknown,4
Good Product..,4
Good and Trendy Smart watch,4
Awesome product,4
Value for Money,4
Highly recommended,4
Does its job well!,4
Worth for money,4
Track health,4
Battery backup is really good and other functions are good too,4
Good buy at these price ignore negative comments,4
Like the watch ⌚ but colour loss after one week,4
Good for call notification. Display on while wrist rotating is some what slow .,4
Good watch,4
Worth buying,4
Overall a great product at the price.,4
Product is good value for money,4
Decent buy,4
Good not great,4
The actual screen is much smaller than the dial shown,4
Spo2 feature is not working properly.,4
Heart Rate and SpO2 are good.,4
This is best smart watch. I just loved this watch,4
Value for money,4
Good battery backup and sensors,4
Good Product at this price,4
Value for money.,4
Average product,4
Nice looking watch ...,4
All in one good,4
The smart watch is not that expected,4
Good looking,4
Best product in its price range,4
battery issue,4
Awesome budget smartwatch with ample features.,4
Now not connecting to the Da fit app,4
Good product for the price range,4
value for money,4
सब कुछ हैं ईसमे,4
Looks good,4
Lot of features but the best part is the looks and design which is very attractive.,4
Good watch,4
Value for money.,4
Economic,4
Attractive looking smart watch with all important features,4
nice product rate 4 star..,4
Nice,4
Value For Money with accurate readings.,4
Handy product.,4
Good Quality at a budget of 3000 Rupees,4
Budget friendly and nice functionality,4
Best smart watch under price,4
Good,4
Nice watch within budget,4
Awesome product,4
Yeah u can buy it,4
Can buy,4
Nice product,4
Smart watch,4
Doubt on Charger.. otherwise ok,4
"Looks decent, feature packed checking it out",4
Great smart watch for the price,4
Good for fashion,4
Good product at this price.,4
Received as shown in Amazon site..,4
Worthy,4
Superb,4
Fire Boltt Smart Wach,4
Its a affordable and good watch though,4
Getting more than what you pay for.,4
Nice smart watch,4
Attractive looking at first sight,4
Good product.,4
Good product worth the price. Thanks Amazon.,4
Not worth. False reading,4
Worth the money 💰,4
Ok Ok product,4
Nice watch with good features,4
Value for money,4
Overall good experience,4
Good & Budget friendly item,4
Light and stylish - recomended,4
best watch at affordable price,4
"Worth for money, good product",4
Good Smart watch for the Price,4
Good Smartwatch with Necessary Vital Measurements in budget price,4
Good product,4
Good product,4
Good small budget smart watch....,4
Nice product,4
Superb Product.. loved it,4
Happy with the purchase.,4
Smarth Watch worth the price,4
Catalogue doesn't instruct on time setting,4
Definitely a watch to try!,4
Very nice smartwatch.,4
Good enough,4
VALUE for money Smartwatch,4
Good,4
A good option to go for,4
Overall nice watch,4
Good to have,4
Glass is not standard strong,4
Prompt on providing solution for app,4
Good investment,4
Seems a good purchase so far with early usage,4
Features applicable as per the budget..,4
Not working this watch.,4
Its not a worth product. DO not buy this watch. It works only for few months.,4
Gud qwality,4
Debonair Smart Watch. Go for it.,4
A good watch for beginners,4
Average,4
so far so good accurate BPM and step counter,4
Reality check,4
Good product- worth the price,4
Smart Watch at it’s best,4
Price is comparatively more than similar brand.,4
Worth Rs 2999,4
Good affordable smartwatch,4
Nive prpduct good to have,4
Smart watch,4
Nice watch,4
Appropriate gift for health freaks or aged but health conscious parents,4
Value for money ..go for it,4
Feeling Cool,4
Good product at this price range.,4
Awesome Purchase,4
Good product,4
Average,4
Good!,4
Health measurements are not in correct,4
Best smart watch within this range,4
"Touch sensitivity should more aqqurate,and company should improve their software lagging problem",4
Watch is working well,4
Average,4
Great product for the price,4
Budget Friendly Smart watch,4
Smartwatch review,4
Great product,4
If you want value for money go for this,4
Nice budget smartwatch,4
Value for money product.,4
Affordable smart watch at this price,4
Good buy,4
It's Good one product by BOLTT,4
Quick delivery,4
very good quality,4
Go for it..,4
Good watch,4
Need to fix bugs,4
I loved it amazing product,4
Nice and user friendly smart watch.,4
Good watch but could be better,4
Nice smart watch with good features at this price tag,4
True to its work.... great...,4
Nice one in a budget,4
First look is wow,4
A must buy product under this budget.,4
Nice Smart Watch,4
Too early to comment,4
Need a screen protector when it's came.,4
Heartbeat rate,4
Watch is best according to price range,4
Unable to claim warranty.,4
It's good product . Should buy,4
It's good and working fine,4
Pro,4
Good product to start with,4
Good product for this price,4
Just started using the product. Product is working fine. Thanks,4
Easy instructions and guidelines for handling watch .,4
Smartwatch,4
One bubble on screen remains after pill of screen guard cover,4
Affordable,4
No service center in Kolkata,4
Lot of improvement required.,4
Good product,4
Value for money,4
Nice product,4
Good Watch in budget price,4
Good,4
Budget Friendly Watch,4
HR rate in accuracy,4
Budget watch,4
First Impression,4
Worth Buying....,4
in this price fire boltt BSW001 best watch,4
Overall good,4
SPO2 is not measured accurately,4
Nice watch!,4
Worth the price,4
Nice smart watch,4
Good for price,4
Good,4
Its A Good watch ...,4
Good budget smartwatch,4
Not to be purchase,4
Most of the feature good to use,4
Awesome product 👌,4
Good watch,4
I can say just OK for this watch,4
Good - overall 3.5 star rating,4
Not Bad,4
Awesome watch,4
Good buy!,4
Looks bold and cool to wear,4
Smart watch,4
Good,4
Good,4
Good,4
Affordable,4
Feedback,4
"Very nice watch, great looks and features",4
Must buy product if you can not afford apple watch.,4
Very smart watch and comfortable,4
Trustworthy,4
Bsw001 🥂,4
Amazing Deal,4
Stunning and good performance,4
Decent product,4
A good product in this range,4
A good product,4
Good,4
Value for money. Worth every penny,4
Looking nice,4
Good watch,4
🔥 bolt...,4
Working Awsome Firebolt spO2,4
Good purchase for the price,4
Instructions not clear,4
Worth for the product,4
Stylish and smart looks,4
Very nice product,4
Product with efficient features .,4
Best Smart watch,4
"Look is preety nice, spo2 and HR accuracy is good",4
Good features under adorable price,4
Value for money,4
The product is very nice.,4
It can be used without any problem.,4
Good buy for this price..,4
Very nice watch,4
Best accuracy,4
Good,4
Nice product,4
Great smartwarch,4
Nice,4
Satisfaction,4
Excellent product.,4
Looks good!,4
Great under this price range,4
Watch works fine.,4
Standard but Good Value,4
A good product in this price,4
Above average,4
Nice.,4
Good product,4
Fashionable and features enriched,4
Good one,4
Good experience,4
Good Product to buy,4
Best in this budget,4
Good,4
Good product,4
Still improve on this,4
Touch screen,4
Very nice quality,4
So far so good.,4
Good Smart Watch,4
Good Product,4
Mostly Preffered,4
Best deal at this price,4
Best Watch under the range,4
Nice and pocket friendly,4
Very good,4
Better budget smart watch,4
Good,4
Worth for money,4
"Overall, it's a good buy",4
Review after two days,4
Good to use,4
Good one,4
Nice,4
Nice & value for money.,4
Nice,4
Good product,4
Value for money,4
Should be more accurate.,4
Value for money,4
Good product,4
Battery backup issues,4
Calling not available.,4
Excellent watch,4
Good product,4
Good to Buy but dislike the blue color,4
Awesome watch by fire-Boult,4
Excellent product,4
Why is review compulsory for registering warranty,4
This is good smart watch.,4
Quality is good,4
Good Package,4
Good product...design could have been better ..,4
Nice Product,4
"Product is good but some function is not working like camera,flashlight",4
Good to monitor health,4
Amazing product given by boltt,4
There are Scratchers on the glass of sensor behind. Needs explanation. Otherwise product is good.,4
Nice Product. Need Regular updates.,4
Very good,4
Good product. I like this,4
value for money,4
Nice watch,4
NICE LOOK AND PERFORMANCE GOOD,4
Good but accuracy of health indicators need to be improved,4
Watch review,4
Good Product,4
Nice watch,4
Look by its good.,4
Awesome.🤩,4
Good buy so far,4
Good buy,4
Good for day to day tracking,4
Value for money,4
"Useful, worthy",4
Nice smart watch at reasonable price,4
Good product.,4
Value for Money,4
NICE DEAL,4
Thanks Amazon ..😍 for this great product really loved it,4
Satisfied with the purchase,4
Also add Calling And Receive Call feature in this,4
Good basic smart watch,4
Premium in Looks. Need improvement in Features.,4
Value for money,4
decent product,4
It is good product at this price and excellent work.,4
need some improvement in app,4
Nice product,4
Nice product for this Price,4
Nice watch,4
Satisfied,4
Nice watch value for money,4
SPO2 feature not accurate,4
Satisfied,4
Worth taking,4
Good and Comfortable,4
Nice,4
Simple to use,4
Good buy,4
Good looking watch best to use,4
Best,4
Good product,4
Not sure if it's accurate,4
Overall the product is good,4
Fast delivery and sleek style,4
"Over all Good ,writing after 5 months",4
Must buy smartwatch.,4
Good product for the reasonable price,4
Product is good quality and backup is good,4
At the end it's worth buying,4
Neat Product,4
It’s good smart watch,4
Best product,4
Good product,4
Good to buy,4
Good product.,4
Best for this price,4
Good,4
Good product & display very nice,4
Nice,4
bp measurement is good,4
Smart,4
Good,4
Good Product at a competitive price,4
"Fire bolt,digital watch amazing product easy to use,n beautifully designed.color also vry pretty",4
GPS but not build in this watch,4
Touch screen not good. Button to be used to wake screen. Great features. Value for money.,4
Great watch,4
It's a great watch...all the basics are in there.,4
Decent product at decent price,4
Product is good budget smart watch.,4
Best smart watch... Worth buying.,4
Good,4
Useful for covid scenario,4
Excellent product,4
Value for money,4
Value for Money,4
great,4
Very good product,4
Good product looking at the price point,4
Just ok. At the price.,4
Worth it!!!!!!!!,4
Great watch in affordable price,4
"Low.Price, Nice Watch",4
"Value for money, best smart watch",4
Design n metalic boby,4
Best way to monitor your health for the money spend,4
Nice product,4
.,4
Good Product,4
Spo2 and price good,4
Liked products but can't trust on health meter as Don't show accurate BP,4
Nice watch in this budget,4
Nice n worth product,4
Value for money,4
A smart watch true to its kind!,4
Best watch,4
It is fine,4
Good fitness watch,4
Worth buying!,4
Must purchase,4
Touch screen is good and watch looks very pretty.,4
value for money,4
Nice !!,4
Awesome,4
Value For Money,4
Nice watch on this price range,4
Very good,4
Nice,4
Very Much Satisfied!!!,4
Amazing,4
Later,4
Defective item,4
Good,4
Looks good,4
Quite impressive at such affordable price.,4
Not up to mark,4
Good smart watch,4
Simple,4
Looks cool,4
Love this watch,4
Super watch,4
Beautiful yet powerful,4
Value for Money!!!,4
Nice,4
Overall it's a good product.,4
Good 👍🏻,4
Smart watch is good...go for it...,4
Good,4
Very good,4
Value For 💰,4
"Nice product , value for money",4
"Good product I like it. Easy to use, operate and manage.",4
Good,4
Nice looking Smartwatch. Touch quality could have been better.,4
Overall the watch is good. However the charger quality is very very poor.,4
Excellent product and quality is amazing.,4
Good watch to buy,4
From UI to design elements and the most important price Rance its a great product,4
It's a good product,4
Nice watch you can get,4
Great feature,4
Value for money,4
Value for money,4
Good product with good battery life.,4
Battery life could have been better and could have provided better strap.,4
Could be better,4
Okay product,4
Display,4
Worth buying.,4
Nice looking watch...Priced a bit high..,4
Perfect Features,4
Good product classy looks..,4
They give 100 rupee zee5 coupon and ask customers to give good feedback.,4
"Do not buy, useless product for measurement",4
Good built ! 5*,4
Good one!,4
"Bp, monitor for sleeping , walking steps, sleeper mode very useful",4
Value for money,4
Looks good,4
Good in this price range,4
Overall worth the price.,4
Product is good.,4
Nice product,4
Awesome product at reasonal price,4
Fire-Boltt SpO2 Full Touch 1.4 inch Smart Watch,4
Neat Product that Works,4
Value for money,4
Worth,4
Good product. Go and buy this.good for the price,4
Value for money,4
Damaged,4
Product as expected,4
Average,4
Stylish Look and Multitasker,4
Good,4
Timer and user interface,4
Satisfied,4
Satisfied,4
Fire boltt spo2,4
Must buy,4
Nice Smart watch 👍,4
Satisfied,4
Overall good product!!,4
"Built Quality good, performance yet to check",4
Average product not bad not good its fine.,4
Good smartwatch,4
I liked it very much,4
Awesome,4
I want to know about it's more features.,4
"It's really good for it's price. Kudos to the developers! However, the app needs to be improved.",4
It has almost all the features for the money we pay,4
Good,4
Good watch,4
Good for its price.,4
Initially looks good,4
Good product in this budget,4
Spo2 is accurate,4
Too early for review,4
It's awesome good awareness to so many daily work.,4
Worth the price,4
Awesome Product. Value for Money,4
Good,4
So far so good,4
Health Tarcking features,4
good for the price,4
Easy to use,4
Nice product,4
Over-all a good product,4
Cheap and best,4
Looks good at first look,4
amazing,4
Good,4
Doesn't vibrate at all though mentioned in manual.,4
Overall good product in this price...,4
Good in this range,4
Go for it,4
Worth for a Money,4
OK,4
Overall nice product,4
Good,4
Value For Money,4
Overall good...,4
Boltt Smart watch,4
Value for money,4
Dail is looking good,4
Awesome,4
Worst brand in customer service,4
Good Product. Worth buying,4
Good,4
Good,4
Overall good watch .,4
Good battery backup and looks stylish,4
Good to buy,4
Benefits included tracking your daily activities,4
It is a good buy.,4
Quality was good,4
Love the product,4
One disadvantage of calls rejection and slient option,4
Good,4
Excellent performance of fire bolt I like it.,4
Improove baitry and product quantity,4
The steps tracker is faulty but the watch is good at this price point,4
Great smartwatch with reasonable price,4
"Aesthetic awesome,observed some display lag",4
Fire boltt,4
Best product ever I used in this range,4
Good,4
Value for money. Really appreciate the product,4
screen size is small n raise to wake is not working most of the time.,4
Good choice for smart watch,4
Value for money,4
Good overall,4
Okkkis,4
Good Product in this price range,4
Awesome product,4
Good product,4
Looks good,4
Screen is good 👍,4
Valu for money,4
First smartwatch,4
Value for money,4
I like this product,4
Product is very good.,4
Nice product,4
