comments,rating
Expected a better product,2
Could be way better,2
Moderate,2
Expected a better product,2
Bad quality,2
Moderate,2
Expected a better product,2
Expected a better product,2
Could be way better,2
Expected a better product,2
Expected a better product but bad.,2
Not good,2
Bad quality,2
Expected a better product,2
Moderate,2
Slightly disappointed,2
Expected a better product,2
Slightly disappointed,2
Expected a better product,2
Not good,2
Slightly disappointed,2
Not good,2
Moderate,2
Good choice,2
Must buy!,2
Highly recommended,2
Slightly disappointed,2
Useless product,2
Could be way better,2
Could be way better,2
Expected a better product,2
Not good,2
Bad quality,2
Bad quality,2
Not good,2
Moderate,2
Expected a better product,2
Slightly disappointed,2
Moderate,2
Bad quality,2
Expected a better product,2
Not good,2
Bad quality,2
Slightly disappointed,2
Expected a better product,2
Could be way better,2
Expected a better product,2
Nice,2
Expected a better product,2
Two Stars,2
Fair,2
Could be way better,2
Bad quality,2
Could be way better,2
Absolute rubbish!,2
Could be way better,2
Could be way better,2
Bad quality,2
Slightly disappointed,2
Moderate,2
Could be way better,2
Moderate,2
Bad quality,2
Bad quality,2
Not good.,2
Slightly disappointed,2
Not good,2
Not good,2
Could be way better,2
Expected a better product,2
Expected a better product,2
Could be way better,2
Moderate,2
Bad quality,2
Not good,2
Slightly disappointed,2
Slightly disappointed,2
Bad quality,2
Bad quality,2
Moderate,2
Could be way better,2
Horrible,1
Not recommended at all,1
Waste of money!,1
Not recommended at all,1
Not recommended at all,1
Useless product,1
Hated it!,1
Worst experience ever!,1
Horrible,1
Not recommended at all,1
Worthless,1
Don't waste your money,1
Utterly Disappointed,1
Horrible,1
Did not meet expectations,1
Terrible product,1
Waste of money!,1
Not recommended at all,1
Not recommended at all,1
Useless product,1
Hated it!,1
Worst experience ever!,1
Horrible,1
Not recommended at all,1
Worthless,1
Don't waste your money,1
Utterly Disappointed,1
Horrible,1
Did not meet expectations,1
Terrible product,1
Very poor,1
Horrible,1
Waste of money!,1
Horrible,1
Absolute rubbish!,1
Unsatisfactory,1
Useless product,1
Hated it!,1
Very poor,1
Utterly Disappointed,1
Absolute rubbish!,1
Don't waste your money,1
Waste of money!,1
Worthless,1
Worst experience ever!,1
Very poor,1
Waste of money!,1
Not recommended at all,1
Not recommended at all,1
Useless product,1
Hated it!,1
Worst experience ever!,1
Horrible,1
Not recommended at all,1
Worthless,1
Don't waste your money,1
Utterly Disappointed,1
Horrible,1
Did not meet expectations,1
Terrible product,1
Waste of money!,1
Don't waste your money,1
Worst experience ever!,1
Very poor,1
Horrible,1
Waste of money!,1
Hated it!,1
Useless product,1
Useless product,1
Utterly Disappointed,1
Worthless,1
Very poor,1
Unsatisfactory,1
Absolute rubbish!,1
Terrible product,1
Worthless,1
Useless product,1
Waste of money!,1
Not recommended at all,1
Not recommended at all,1
Useless product,1
Hated it!,1
Worst experience ever!,1
Horrible,1
Not recommended at all,1
Worthless,1
Don't waste your money,1
Utterly Disappointed,1
Horrible,1
Did not meet expectations,1
Terrible product,1
Hated it!,1
Unsatisfactory,1
Waste of money!,1
Terrible product,1
Hated it!,1
Unsatisfactory,1
Worthless,1
Absolute rubbish!,1
Did not meet expectations,1
Utterly Disappointed,1
Utterly Disappointed,1
Utterly Disappointed,1
Did not meet expectations,1
Horrible,1
Horrible,1
Absolute rubbish!,1
Unsatisfactory,1
Unsatisfactory,1
Worst experience ever!,1
Horrible,1
Useless product,1
Waste of money!,1
Utterly Disappointed,1
Useless product,1
Hated it!,1
Useless product,1
Very poor,1
Worthless,1
Waste of money!,1
Utterly Disappointed,1
Worst experience ever!,1
Very poor,1
Not recommended at all,1
Useless product,1
Don't waste your money,1
Absolute rubbish!,1
Hated it!,1
Terrible product,1
Very bad,1
Terrible product,1
Worst experience ever!,1
Don't waste your money,1
Don't waste your money,1
Waste of money!,1
Utterly Disappointed,1
Worst experience ever!,1
Worthless,1
Waste of money!,1
Utterly Disappointed,1
Worst experience ever!,1
Very poor,1
Not recommended at all,1
Useless product,1
Don't waste your money,1
Absolute rubbish!,1
Hated it!,1
Terrible product,1
Very bad,1
Terrible product,1
Worst experience ever!,1
Don't waste your money,1
Don't waste your money,1
Waste of money!,1
Utterly Disappointed,1
Worst experience ever!,1
Useless product,1
Horrible,1
Worthless,1
Great product,1
Excellent product but poor in quality...,1
Worst service from swipe,1
worst product ever,1
Biggest mistake of my life!,1
Very Very bad experience feeling cheated,1
Biggest mistake of my life!,1
Not recommended at all,1
Unsatisfactory,1
Speed,1
Highly recommended,1
Not recommended at all,1
Swipe Strike 4G VoLTE 16 GB 7 inch with Wi-Fi+4G,1
Useless product,1
Absolute rubbish!,1
Absolute rubbish!,1
Don't Buy this Tablet from IndiFlashMart Seller,1
Utterly Disappointed,1
Utterly Disappointed,1
Useless product,1
Worthless,1
Utterly Disappointed,1
Horrible,1
Horrible,1
Fabulous!,1
Worst experience ever!,1
worst product,1
Useless product,1
Worst experience ever!,1
Worthless,1
Worthless,1
Utterly Disappointed,1
Biggest mistake of my life!,1
the seller is a fraud.,1
worst product.,1
Utterly Disappointed,1
Decent product,1
Unsatisfactory,1
Worthless,1
Utterly Disappointed,1
Don't waste your money,1
Hated it!,1
Absolute rubbish!,1
Terrible product,1
Wast of money,1
Hated it!,1
Waste of money!,1
Not recommended at all,1
Hated it!,1
Horrible,1
Worst experience ever!,1
Worthless,1
Useless product,1
Useless product,1
Horrible,1
Worst experience ever!,1
Worthless,1
Worst experience ever!sim slot,1
Warest product,1
Useless product,1
Terrible product,1
Absolute rubbish!,1
Terrible product,1
Don't waste your money,1
Hated it!,1
Worst experience ever!,1
Absolute rubbish!,1
Horrible,1
Not recommended at all,1
Worthless,1
Absolute rubbish!,1
Worthless,1
Worthless,1
Waste of money!,1
Don't waste your money,1
Utterly Disappointed,1
Utterly Disappointed,1
Waste of money!,1
Horrible,1
Absolute rubbish!,1
Worthless,1
Did not meet expectations,1
Useless product,1
Don't waste your money,1
Unsatisfactory,1
Not good,1
Waste of money!,1
Worthless,1
Don't waste your money,1
Worthless,1
Unsatisfactory,1
Very poor,1
Horrible,1
Worst experience ever!,1
Useless product,1
Hated it!,1
A crap!!,1
Horrible,1
Worst experience ever!,1
Hated it!,1
Not recommended at all,1
Horrible,1
Useless product,1
Not recommended at all,1
Not recommended at all,1
Terrible product,1
Unsatisfactory,1
Useless product,1
Hated it!,1
"Very bad product, not working properly",1
Very poor,1
worst battery,1
Horrible,1
Useless product,1
Horrible,1
Absolute rubbish!,1
Horrible,1
Don't waste your money,1
Worst experience ever!,1
Not good,1
Not recommended at all,1
Waste of money!,1
Absolute rubbish!,1
Worst experience ever!,1
Good quality product,1
Absolute rubbish!,1
Right side touch in display not working,1
Not recommended at all,1
Did not meet expectations,1
Don't waste your money,1
Terrible product,1
Unsatisfactory,1
Very poor,1
Simply awesome,1
Worth the money,1
Terrific,1
Waste of money!,1
Terrible product,1
Waste of money!,1
Worst experience ever!,1
Useless product,1
Utterly Disappointed,1
Don't waste your money,1
Not recommended at all,1
Very poor,1
Useless product,1
Very poor,1
Product is not satisfactory,1
Absolute rubbish!,1
Not recommended at all,1
Unsatisfactory,1
Absolute rubbish!,1
Waste of money!,1
Not recommended at all,1
Utterly Disappointed,1
Don't waste your money,1
Don't waste your money,1
Terrible product,1
Utterly Disappointed,1
Waste of money!,1
Useless product,1
Useless product,1
Not recommended at all,1
Terrible product,1
Terrible product,1
Worthless,1
Hated it!,1
Very poor,1
Absolute rubbish!,1
Don't waste your money,1
Hated it!,1
Don't buy,1
Waste of money!,1
Unsatisfactory,1
Terrible product,1
Terrible product,1
One Star,1
One Star,1
"Beware of Fraud Swipe, it is a total waste of Money",1
One Star,1
One Star,1
One Star,1
One Star,1
Worst experience ever!,1
Worse phone,1
Absolute rubbish!,1
Terrible product,1
Unsatisfactory,1
Useless product,1
Don't waste your money,1
Not recommended at all,1
Not recommended at all,1
Don't waste your money,1
Worthless,1
Wastage of money,1
Horrible,1
Useless product,1
Did not meet expectations,1
Terrible product,1
Terrible product,1
Not recommended at all,1
Terrible product,1
Worthless,1
Useless product,1
Very poor,1
Waste of money!,1
Did not meet expectations,1
Don't waste your money,1
Unsatisfactory,1
Moderate,1
Really Nice,1
Hated it!,1
Classy product,1
Worthless,1
Don't waste your money,1
Don't waste your money,1
Useless product,1
Absolute rubbish!,1
Unsatisfactory,1
Very poor,1
Unsatisfactory,1
No quality and local tablet,1
Don't waste your money,1
Hated it!,1
Hated it!,1
Not recommended at all,1
Not Good at all,1
Don't waste your money,1
Horrible product,1
Worthless,1
Worthless,1
Swipe,1
Don't buy this Product,1
Did not meet expectations,1
Did not meet expectations,1
Minus (-) rated product. Don't go for it.,1
Waste of money!,1
"dont buy, waste of money",1
Slightly disappointed,1
Don't waste your money,1
Waste of money!,1
Biggest mistake of my life!,1
Did not meet expectations,1
Useless product,1
Utterly Disappointed,1
Useless product,1
Hated it!,1
Utterly Disappointed,1
worst product,1
Not recommended at all,1
Worst experience ever!,1
Waste of money!,1
Worst experience ever!,1
Unsatisfactory,1
Don't waste your money,1
Moderate,1
Absolute rubbish!,1
Utterly Disappointed,1
Very poor,1
Unsatisfactory,1
worst product,1
Worst experience ever!,1
Useless product,1
Don't waste your money,1
very very very bad,1
Worthless,1
Not worth for money,1
Biggest mistake of my life!,1
Very poor,1
Sound quality is too less,1
Hated it!,1
Hated it!,1
Very poor,1
Unsatisfactory,1
Did not meet expectations,1
Worthless,1
Unsatisfactory,1
Terrible product,1
Not recommended at all,1
Hated it!,1
Don't waste your money,1
Worst experience ever!,1
Unsatisfactory,1
Biggest mistake of my life!,1
Absolute rubbish!,1
Slightly disappointed,1
Don't waste your money,1
Worst experience ever!,1
Did not meet expectations,1
I dont want this product any more,1
Did not meet expectations,1
Biggest mistake of my life!,1
Did not meet expectations,1
Please don't buy it . worst product,1
Not recommended at all,1
Unsatisfactory,1
Terrible product,1
Hated it!,1
Waste of money!,1
Very poor,1
Unsatisfactory,1
Unsatisfactory,1
Worst experience ever!,1
Terrible product,1
Horrible,1
Did not meet expectations,1
Horrible,1
Duplicate,1
Not recommended at all,1
Horrible,1
Terrific,1
Did not meet expectations,1
Horrible,1
Horrible,1
Terrible product,1
Not recommended at all,1
Very poor,1
Don't waste your money,1
Not recommended at all,1
Utterly Disappointed,1
swipe not working properly.,1
Don't waste your money,1
Worst experience ever!,1
Waste of money!,1
DAMAGE PRODUCT RECEIVED,1
Horrible,1
Horrible,1
VERY BAD Products,1
Did not meet expectations,1
Hated it!,1
Biggest mistake of my life!,1
Very poor,1
Biggest mistake of my life!,1
Used Product Received,1
Don't waste your money,1
Worthless,1
Absolute rubbish!,1
Worst Tablet do not buy,1
Don't waste your money,1
Utterly Disappointed,1
Very poor,1
Did not meet expectations,1
product damage don't purchases Any Friends,1
Worst product,1
Worst Service From Flipkart,1
Horrible,1
Not good,1
Terrible product,1
Absolute rubbish!,1
Waste of money!,1
Don't waste your money,1
Worst experience ever!,1
Very poor,1
Horrible,1
Waste of money!,1
Hated it!,1
Useless product,1
Useless product,1
Utterly Disappointed,1
Worthless,1
Very poor,1
Unsatisfactory,1
Absolute rubbish!,1
Terrible product,1
Worthless,1
Useless product,1
Horrible,1
Hated it!,1
Utterly Disappointed,1
Unsatisfactory,1
Very Very Poor,1
Utterly Disappointed,1
Worst experience ever!,1
Utterly Disappointed,1
Useless product,1
Very poor,1
Not recommended at all,1
Horrible,1
Terrible product,1
Did not meet expectations,1
Utterly Disappointed,1
Did not meet expectations,1
Worthless,1
Hated it!,1
Did not meet expectations,1
Worthless,1
Did not meet expectations,1
Horrible,1
Very poor,1
Don't waste your money,1
Absolute rubbish!,1
Terrible product,1
Don't waste your money,1
Useless product,1
Did not meet expectations,1
Useless product,1
Utterly Disappointed,1
Utterly Disappointed,1
Worthless,1
Unsatisfactory,1
Useless product,1
Don't waste your money,1
Utterly Disappointed,1
Unsatisfactory,1
Did not meet expectations,1
Did not meet expectations,1
Did not meet expectations,1
Very poor,1
Very poor,1
Worst experience ever!,1
PROBLEMS CREATE OF MY MOBILE,1
Super!,1
worst prodect,1
Unsatisfactory,1
Did not meet expectations,1
Utterly Disappointed,1
Terrible product,1
Don't waste your money,1
Utterly Disappointed,1
Worst experience ever!,1
Worst experience ever!,1
Horrible,1
Hated it!,1
Very poor,1
Useless product,1
Worst experience ever!,1
Worst experience ever!,1
Absolute rubbish!,1
Useless product,1
Worst experience ever!,1
Unsatisfactory,1
Don't waste your money,1
Utterly Disappointed,1
Worst experience ever!,1
Worthless,1
Not recommended at all,1
Hated it!,1
Waste of money!,1
Very poor,1
Worthless,1
Not recommended at all,1
Terrible product,1
Absolute rubbish!,1
Don't waste your money,1
Hated it!,1
Horrible,1
Hated it!,1
Not recommended at all,1
Terrible product,1
Horrible,1
Waste of money!,1
Worthless,1
Worst experience ever!,1
Waste of money!,1
Don't waste your money,1
Absolute rubbish!,1
Worst experience ever!,1
Hated it!,1
Absolute rubbish!,1
Waste of money!,1
Utterly Disappointed,1
Waste of money!,1
Hated it!,1
Horrible,1
Not recommended at all,1
Horrible,1
Unsatisfactory,1
Utterly Disappointed,1
Very poor,1
Hated it!,1
Don't waste your money,1
Worst experience ever!,1
Not recommended at all,1
Don't waste your money,1
Waste of money!,1
Horrible,1
Useless product,1
Horrible,1
Unsatisfactory,1
Useless product,1
Worthless,1
Terrible product,1
Worst experience ever!,1
don't buy plzz..,1
Waste of money!,1
Horrible,1
Don't waste your money,1
Not recommended at all,1
Very poor,1
Worst experience ever!,1
Terrible product,1
Did not meet expectations,1
Absolute rubbish!,1
Worthless,1
Bad tab,1
Really Nice,1
Not recommended at all,1
Useless product,1
Did not meet expectations,1
Is fake,1
Useless product,1
Useless product,1
Hated it!,1
Worst experience ever!,1
Terrible product,1
Not recommended at all,1
Horrible,1
Very poor,1
Absolute rubbish!,1
quality low,1
Worst experience ever!,1
I KALL tab not good,1
I CALL TABLET very bed,1
Terrible product,1
Very poor,1
Not recommended at all,1
Worthless,1
One Star,1
One Star,1
One Star,1
Hated it!,1
Did not meet expectations,1
Unsatisfactory,1
Not recommended at all,1
Very poor,1
Of no use,1
Really Nice,1
Bhangar tab,1
Did not meet expectations,1
bad,1
Hated it!,1
Nice,1
Utterly Disappointed,1
Terrible product,1
Did not meet expectations,1
Moderate,1
Biggest mistake of my life!,1
Worst experience ever!,1
Hated it!,1
Not recommended at all,1
Worst service and brand,1
Horrible,1
damage,1
Terrible product,1
Product quality,1
Did not meet expectations,1
Don't waste your money,1
Utterly Disappointed,1
Waste of money!,1
Worthless,1
Worst experience ever!,1
Hated it!,1
Waste of money!,1
Worst experience ever!,1
Terrible product,1
Don't waste your money,1
Absolute rubbish!,1
Not recommended at all,1
Worst experience ever!,1
Waste of money!,1
Hated it!,1
Not recommended at all,1
Absolute rubbish!,1
Hated it!,1
Waste of money!,1
Useless product,1
Utterly Disappointed,1
Useless product,1
i kall n7 tab,1
Useless product,1
Waste of money!,1
Useless product,1
Not recommended at all,1
Hated it!,1
Very poor,1
Absolute rubbish!,1
Horrible,1
Waste of money!,1
Unsatisfactory,1
Not recommended at all,1
Very poor,1
Useless product,1
Very poor,1
Unsatisfactory,1
Hated it!,1
Unsatisfactory,1
Terrible product,1
Hated it!,1
Horrible,1
Very poor,1
Terrible product,1
Worthless,1
Useless product,1
Not recommended at all,1
Horrible,1
Don't waste your money,1
Absolute rubbish!,1
Worst experience ever!,1
Horrible,1
Useless product,1
Don't waste your money,1
Terrible product,1
Refurbished Item Received,1
Worst experience ever!,1
Terrible product,1
Very poor,1
Waste of money!,1
Useless product,1
Very poor,1
Very poor,1
Horrible,1
Waste of money!,1
Horrible,1
Absolute rubbish!,1
Unsatisfactory,1
Useless product,1
Hated it!,1
Very poor,1
Utterly Disappointed,1
Absolute rubbish!,1
Don't waste your money,1
Waste of money!,1
Worthless,1
Worst experience ever!,1
Very poor,1
Absolute rubbish!,1
Useless product,1
Worthless,1
Don't waste your money,1
Absolute rubbish!,1
Very poor,1
Waste of money!,1
Did not meet expectations,1
Horrible,1
Worthless,1
Worst experience ever!,1
Don't waste your money,1
Waste of money!,1
Absolute rubbish!,1
Worthless,1
Utterly Disappointed,1
Horrible,1
Not recommended at all,1
Utterly Disappointed,1
Worthless,1
Worthless,1
Did not meet expectations,1
Unsatisfactory,1
Hated it!,1
Waste of money!,1
Hated it!,1
Very poor,1
Hated it!,1
Worst experience ever!,1
Unsatisfactory,1
Don't waste your money,1
Utterly Disappointed,1
Useless product,1
Don't waste your money,1
Not recommended at all,1
Not recommended at all,1
Unsatisfactory,1
Utterly Disappointed,1
Unsatisfactory,1
Waste of money!,1
Not recommended at all,1
Not recommended at all,1
Useless product,1
Hated it!,1
Worst experience ever!,1
Horrible,1
Not recommended at all,1
Worthless,1
Don't waste your money,1
Utterly Disappointed,1
Horrible,1
Did not meet expectations,1
Terrible product,1
Worst experience ever!,1
Absolute rubbish!,1
Unsatisfactory,1
Waste of money!,1
Waste of money!,1
Horrible,1
Worthless,1
Waste of money!,1
Utterly Disappointed,1
Worst experience ever!,1
Very poor,1
Not recommended at all,1
Useless product,1
Don't waste your money,1
Absolute rubbish!,1
Hated it!,1
Terrible product,1
Very bad,1
Terrible product,1
Worst experience ever!,1
Don't waste your money,1
Don't waste your money,1
Waste of money!,1
Utterly Disappointed,1
Worst experience ever!,1
Waste of money!,1
Not recommended at all,1
Not recommended at all,1
Useless product,1
Hated it!,1
Absolute rubbish!,1
Did not meet expectations,1
Very poor,1
Hated it!,1
Worst experience ever!,1
Did not meet expectations,1
Terrible product,1
Useless product,1
Unsatisfactory,1
Horrible,1
Not recommended at all,1
Absolute rubbish!,1
Did not meet expectations,1
Not recommended at all,1
Very poor,1
Utterly Disappointed,1
Worthless,1
Useless product,1
Worthless,1
Worthless,1
Don't waste your money,1
Horrible,1
Waste of money!,1
Not recommended at all,1
Waste of money!,1
Not recommended at all,1
Terrible product,1
Not recommended at all,1
Utterly Disappointed,1
Absolute rubbish!,1
Hated it!,1
Useless product Batter drains out very fast,1
Unsatisfactory,1
Utterly Disappointed,1
Utterly Disappointed,1
Don't waste your money,1
Worst experience ever!,1
Very poor,1
Horrible,1
Waste of money!,1
Hated it!,1
Useless product,1
Useless product,1
Utterly Disappointed,1
Worthless,1
Very poor,1
Unsatisfactory,1
Absolute rubbish!,1
Terrible product,1
Worthless,1
Useless product,1
Worst experience ever!,1
Utterly Disappointed,1
Horrible,1
Hated it!,1
Did not meet expectations,1
Hated it!,1
Very poor,1
Horrible,1
Waste of money!,1
Horrible,1
Absolute rubbish!,1
Unsatisfactory,1
Useless product,1
Hated it!,1
Very poor,1
Utterly Disappointed,1
Absolute rubbish!,1
Don't waste your money,1
Waste of money!,1
Worthless,1
Worst experience ever!,1
Very poor,1
Absolute rubbish!,1
Useless product,1
Absolute rubbish!,1
Waste of money!,1
Not recommended at all,1
Not recommended at all,1
Useless product,1
Hated it!,1
Worst experience ever!,1
Horrible,1
Not recommended at all,1
Worthless,1
Don't waste your money,1
Utterly Disappointed,1
Horrible,1
Did not meet expectations,1
Terrible product,1
Utterly Disappointed,1
Very poor,1
Useless product,1
Absolute rubbish!,1
Worthless,1
Terrible product,1
Hated it!,1
Absolute rubbish!,1
Did not meet expectations,1
Not recommended at all,1
Very poor,1
Utterly Disappointed,1
Worthless,1
Useless product,1
Worthless,1
Worthless,1
Don't waste your money,1
Horrible,1
Waste of money!,1
Waste of money!,1
Not recommended at all,1
Terrible product,1
Not recommended at all,1
Utterly Disappointed,1
Absolute rubbish!,1
Hated it!,1
Useless product Batter drains out very fast,1
Unsatisfactory,1
Utterly Disappointed,1
Utterly Disappointed,1
Worst experience ever!,1
Absolute rubbish!,1
Waste of money!,1
Not recommended at all,1
Not recommended at all,1
Useless product,1
Hated it!,1
Worst experience ever!,1
Horrible,1
Not recommended at all,1
Worthless,1
Don't waste your money,1
Utterly Disappointed,1
Horrible,1
Did not meet expectations,1
Terrible product,1
Utterly Disappointed,1
Waste of money!,1
Utterly Disappointed,1
Horrible,1
Very poor,1
Worthless,1
Hated it!,1
Very poor,1
Don't waste your money,1
Useless product,1
Terrible product,1
Don't waste your money,1
Worst experience ever!,1
Absolute rubbish!,1
Don't waste your money,1
Useless product,1
Unsatisfactory,1
Waste of money!,1
Did not meet expectations,1
Terrible product,1
Useless product,1
Horrible,1
Useless product,1
Not recommended at all,1
Did not meet expectations,1
Don't waste your money,1
Useless product,1
Worthless,1
Very poor,1
Don't waste your money,1
Not recommended at all,1
Very poor,1
Worthless,1
Worthless,1
Waste of money!,1
Utterly Disappointed,1
Worst experience ever!,1
Very poor,1
Not recommended at all,1
Useless product,1
Don't waste your money,1
Absolute rubbish!,1
Hated it!,1
Terrible product,1
Very bad,1
Terrible product,1
Worst experience ever!,1
Don't waste your money,1
Don't waste your money,1
Waste of money!,1
Utterly Disappointed,1
Worst experience ever!,1
Terrible product. Complete waste of money!,1
Did not meet expectations,1
Utterly Disappointed,1
Did not meet expectations,1
Utterly Disappointed,1
Worthless,1
Absolute rubbish!,1
Did not meet expectations,1
Not recommended at all,1
Very poor,1
Utterly Disappointed,1
Worthless,1
Useless product,1
Worthless,1
Worthless,1
Don't waste your money,1
Horrible,1
Waste of money!,1
Not recommended at all,1
Waste of money!,1
Not recommended at all,1
Terrible product,1
Not recommended at all,1
Utterly Disappointed,1
Absolute rubbish!,1
Hated it!,1
Useless product Batter drains out very fast,1
Unsatisfactory,1
Utterly Disappointed,1
Utterly Disappointed,1
Horrible,1
Hated it!,1
Utterly Disappointed,1
Unsatisfactory,1
Very Very Poor,1
Utterly Disappointed,1
Worst experience ever!,1
Utterly Disappointed,1
Worst experience ever!,1
Did not meet expectations,1
Terrible product,1
Useless product,1
Unsatisfactory,1
Absolute rubbish!,1
Did not meet expectations,1
Not recommended at all,1
Very poor,1
Utterly Disappointed,1
Worthless,1
Useless product,1
Worthless,1
Worthless,1
Don't waste your money,1
Horrible,1
Waste of money!,1
Not recommended at all,1
Waste of money!,1
Not recommended at all,1
Terrible product,1
Not recommended at all,1
Absolute rubbish!,1
Hated it!,1
Useless product Batter drains out very fast,1
Unsatisfactory,1
Utterly Disappointed,1
Utterly Disappointed,1
Not recommended at all,1
Horrible,1
Don't waste your money,1
Unsatisfactory,1
Absolute rubbish!,1
Don't waste your money,1
Useless product,1
Not recommended at all,1
Horrible,1
Don't waste your money,1
Unsatisfactory,1
Absolute rubbish!,1
Don't waste your money,1
Useless product,1
Absolute rubbish!,1
Not recommended at all,1
Did not meet expectations,1
Useless product,1
tab didn't switched on,1
Absolute rubbish!,1
Useless product,1
Don't waste your money,1
Decent product,1
Worthless,1
Very poor,1
Did not meet expectations,1
Terrible product,1
Utterly Disappointed,1
Terrible product,1
Did not meet expectations,1
Very poor,1
Not recommended at all,1
Not recommended at all,1
Unsatisfactory,1
Waste of money!,1
Worthless,1
Unsatisfactory,1
Waste of money!,1
Horrible,1
Worst experience ever!,1
Absolute rubbish!,1
Absolute rubbish!,1
Unsatisfactory,1
Horrible,1
Not recommended at all,1
Hated it!,1
Did not meet expectations,1
Unsatisfactory,1
Terrible product,1
Waste of money!,1
Waste of money!,1
Very poor,1
Did not meet expectations,1
Terrible product,1
Absolute rubbish!,1
Hated it!,1
Waste of money!,1
Hated it!,1
Hated it!,1
Useless product,1
Very poor,1
Worst experience ever!,1
Did not meet expectations,1
Hated it!,1
Worst experience ever!,1
Absolute rubbish!,1
Absolute rubbish!,1
Utterly Disappointed,1
Don't waste your money,1
Did not meet expectations,1
Unsatisfactory,1
Unsatisfactory,1
Utterly Disappointed,1
Not recommended at all,1
Absolute rubbish!,1
Unsatisfactory,1
Useless product,1
Unsatisfactory,1
Don't waste your money,1
Don't waste your money,1
Horrible,1
Absolute rubbish!,1
Very poor,1
Absolute rubbish!,1
Did not meet expectations,1
Unsatisfactory,1
Did not meet expectations,1
Horrible,1
Utterly Disappointed,1
Very poor,1
Terrible product,1
Absolute rubbish!,1
Very poor,1
Very poor,1
Horrible,1
Worthless,1
Not recommended at all,1
Useless product,1
Horrible,1
Don't waste your money,1
Horrible,1
Worst experience ever!,1
Absolute rubbish!,1
Absolute rubbish!,1
Did not meet expectations,1
Very poor,1
Useless product,1
Useless product,1
Very poor,1
Not recommended at all,1
Absolute rubbish!,1
Terrible product,1
Horrible,1
Don't waste your money,1
Unsatisfactory,1
Worst experience ever!,1
Utterly Disappointed,1
Useless product,1
Don't waste your money,1
Horrible,1
Very poor,1
Absolute rubbish!,1
Absolute rubbish!,1
Terrible product,1
Not recommended at all,1
Waste of money!,1
Utterly Disappointed,1
Worst experience ever!,1
Waste of money!,1
Terrible product,1
Useless product,1
Don't waste your money,1
Useless product,1
Terrible product,1
Absolute rubbish!,1
Worst experience ever!,1
Utterly Disappointed,1
Hated it!,1
Utterly Disappointed,1
Terrible product,1
Absolute rubbish!,1
Unsatisfactory,1
Did not meet expectations,1
Utterly Disappointed,1
Terrible product,1
Worst experience ever!,1
Unsatisfactory,1
Absolute rubbish!,1
Hated it!,1
Very poor,1
Waste of money!,1
Waste of money!,1
Not recommended at all,1
Did not meet expectations,1
Worst experience ever!,1
Worst experience ever!,1
Absolute rubbish!,1
Worthless,1
Hated it!,1
Waste of money!,1
Worst experience ever!,1
Utterly Disappointed,1
Hated it! Charging problem,1
Useless product,1
Worst experience ever!,1
battey,1
Unsatisfactory,1
Useless product,1
Hated it!,1
Not recommended at all,1
Waste of money!,1
Don't waste your money,1
Unsatisfactory,1
Don't waste your money,1
Did not meet expectations,1
Unsatisfactory,1
Hated it!,1
Waste of money!,1
Worthless,1
Terrible product,1
Horrible,1
Worst experience ever!,1
Horrible,1
Did not meet expectations,1
Not recommended at all,1
Not recommended at all,1
Unsatisfactory,1
Horrible,1
Hated it!,1
Worthless,1
Not recommended at all,1
Terrible product,1
Useless product,1
Absolute rubbish!,1
Did not meet expectations,1
Did not meet expectations,1
Worthless,1
Utterly Disappointed,1
Not recommended at all,1
Worst experience ever!,1
Hated it!,1
Utterly Disappointed,1
Did not meet expectations,1
Waste of money!,1
Very poor,1
Horrible,1
Not recommended at all,1
Did not meet expectations,1
Moderate,1
Hated it!,1
Utterly Disappointed,1
Biggest mistake of my life!,1
Your product could been work properly.,1
Not recommended at all,1
Very poor,1
Horrible,1
Waste of money!,1
Horrible,1
Absolute rubbish!,1
Unsatisfactory,1
Useless product,1
Hated it!,1
Very poor,1
Utterly Disappointed,1
Absolute rubbish!,1
Don't waste your money,1
Waste of money!,1
Worthless,1
Worst experience ever!,1
Very poor,1
Absolute rubbish!,1
Useless product,1
Not recommended at all,1
Horrible,1
Don't waste your money,1
Unsatisfactory,1
Absolute rubbish!,1
Don't waste your money,1
Useless product,1
Waste of money!,1
Not recommended at all,1
Useless product,1
Waste of money!,1
Did not meet expectations,1
Worst experience ever!,1
Hated it!,1
Did not meet expectations,1
Very poor,1
Worthless,1
Worst experience ever!,1
Hated it!,1
Waste of money!,1
Hated it!,1
Useless product,1
Absolute rubbish!,1
Worthless,1
Useless product,1
Worthless,1
Horrible,1
Absolute rubbish!,1
Useless product and not supporting window,1
Highly Straining on Eyes - Don't Buy,1
Very poor,1
Utterly Disappointed,1
Did not meet expectations,1
Worthless,1
Horrible,1
Very poor,1
Very poor,1
Worthless,1
Absolute rubbish!,1
Very poor,1
Very poor,1
Unsatisfactory,1
Terrible product,1
Not recommended at all,1
Useless product,1
Very poor,1
Unsatisfactory,1
Did not meet expectations,1
Utterly Disappointed,1
Very poor,1
Waste of money!,1
Worst experience ever!,1
Don't waste your money,1
Not recommended at all,1
Worst experience ever!,1
Waste of money!,1
Absolute rubbish!,1
Don't waste your money,1
Don't waste your money,1
Horrible,1
Not recommended at all,1
Worthless,1
Not recommended at all,1
Terrible product,1
Not recommended at all,1
Did not meet expectations,1
Unsatisfactory,1
