comments,rating
Monster battery 🔋,5
Nice budget phone,5
Good phone for daily use,5
Value for money👌👌👌Must Buy It👍⭐⭐⭐⭐⭐,5
Best budget phone,5
Best ever with compare to others,5
Nice One.,5
Amazing🔥,5
Value for money,5
Good,5
Excellent product,5
It is the best,5
Value for money,5
Good picture quality,5
Battery king,5
True monster,5
Best mobile in this price segment,5
Excellent mobile,5
Good value for money,5
Beast of the best.,5
Good Phone for those who need good battery,5
Very good phone it this price range,5
Exceptional,5
Samsung's phone are good.,5
Simply superb,5
Best gift for my Father....All needs are fulfill,5
Samsung Galaxy M12 Phone,5
Worth for this price range,5
Value for money!,5
Smooth UI. Fantastic battery life.,5
Samsung at its bestb,5
Samsung m12 mobile review,5
Excellent phone,5
Best phone in such a low price.,5
Monster ⚡⚡,5
M12 nice product,5
Recommend to buy,5
Overall very nice experience 🙂,5
Good to use,5
Value for Money,5
Works and responds quickly.,5
Good Packing for its care supply.,5
A decent enough phone for my father,5
Awesome Phone,5
Good,5
Best in price.,5
Love the product over all,5
Samsung M series best,5
Recommended,5
good for use. Must buy,5
Excellent,5
Best at this price range.,5
This is the perfect buy!,5
"Nice performance, nice camera, nice battery, super smooth display",5
Excellent Phone at awesome price,5
Phone is gio,5
very nice phone best camera profmance,5
Value for money product from brand Samsung,5
Battery Life Is Awesome ❤️ Love This Phone For Sound On Headphone ..,5
iI's a value for money,5
Finger print sensor not working..,5
Best non chinese smartphone under 12000,5
Overall nice product.,5
Perfect,5
Good product & value for money,5
Best budget phone,5
Good Phone in budget,5
Beeter display with 90hrtz and good battey and medium.gaming performance,5
Affordable phone,5
Good budget phone,5
Very nice and useful phone,5
Very Good Product,5
Best Battery and Performance,5
One would never regret buying Samsung Galaxy M12,5
"Worth for the price, Just Go ahead without any second thought",5
Gooood,5
Quality And Budget Phone,5
Excellent,5
A best buy,5
Excellent phone,5
Best in market,5
Nice,5
Awesome!!,5
Worth for money,5
Review for Samsung M 12.,5
Good value for money.,5
Proximity Sensor Missing. Rest good value of money.,5
Awesome,5
Very good betterry back-up,5
Great quality mobile at such price point,5
Feature rich,5
Good phone at a very reasonable price.,5
fantastic,5
Good phone,5
Very nice mobile,5
Love ❤ to ise m12,5
Good mobile in this range,5
Superb phone,5
Waste of money,5
Amazing phone loaded with features,5
Awsome mobiles,5
Its application is simple and compatible for everyone,5
overall good phone in budget,5
Low prise and smart product,5
Amazing phone with superb features,5
Good Battery backup,5
"Love it always great phone good features, happy love to Amazon",5
Very happy,5
Brilliant product,5
Good,5
Nice budget phone,5
I recommend this samsung m12 for this price category,5
Good phone in middle class budget.,5
Worth buying.,5
Phone as expected,5
"Nice Hardware, Reduce inbuilt apps",5
That was smoothly thik i like,5
Super,5
Good phone for use.,5
Samsung galaxy m12 Review,5
Excellent phone,5
All good except camera,5
It was amazing and like this 😊,5
Good mobile.,5
Good battery and memory,5
M12 great,5
Smooth like butter.,5
Truly a MONSTER! 😈,5
"Super , Outstanding , Mindblowing , History",5
Worth under 8500,5
"I loved it , good performance and good battery life",5
Samsung galaxy M12 proving to be a perfect mobile for my need. Thanks,5
Love it,5
Good Battery... but processor weak..,5
No.1 quality product in this price range.,5
Best use of money,5
Good product,5
It is a good phone with long battery life. Camera is OK not very good but enough to do the work,5
Samsung Galaxy M12 4gb black,5
Worth buying it,5
price worthy,5
Galaxy M12 review,5
Value for money,5
Excellent at this price range,5
This is the mobile for people who use for long hours. Excellent battery backup at very affordable pr,5
Good product.,5
On or before product delivery,5
Good phone for personal use!,5
Better than expected,5
Good mobile,5
best featured phone @ budget value,5
Good buy,5
Awesome and classy look 👌,5
Nice just go for it!,5
"36 hour battery, fine weight and look",5
Nice...,5
Nice phone in this budget.,5
Good buy,5
Delightful,5
Awesome 👍,5
Super,5
Camera its normal in this buget,5
Excellent mobile 📱,5
"Good Phone, Value for Money",5
Worth the money,5
Super,5
Best in one,5
Good mobile samsung in this price,5
Samsung the Answer,5
Good battery backup,5
Good,5
Excellent,5
"So far so good, in this budget go fir it",5
Build and feel quality is awesome,5
"it hangs some time, overall experience is good.",5
Very well mobile with low price...thanks Amazone,5
For this price good,5
Must buy,5
Good if you want batery backup,5
Samsung M12,5
Excellent mobile,5
Value for money. Not expectations,5
Nice,5
Best phone in the budget,5
"NOT WORTH FOR MONEY,COMPARING TO OPPO",5
Best mobile phone by samsung at this price range,5
Battery is very powerful,5
Handy,5
Go for it,5
Excellent value for money,5
"This price range, its best option",5
Good Product and Timely delivery,5
Awsome budget phone,5
Overall good budget phone,5
You will feel your money has been invested in is in right thing,5
Good,5
Budget phone with nice features,5
Good phone,5
My M12,5
Budget phone,5
Awesome,5
Flash is very good you can increase and decrease it's light,5
Good product in this price,5
The phone is great!!!,5
Overall excellent product,5
Budget phone with all features,5
One of the best budget phone,5
such a wonderful phone,5
Best Phone,5
Best mid range mobile,5
Amazing product,5
Great Product,5
"Price , quality and brand perfect",5
Amazing product,5
Worth for money,5
Value for money,5
Value for money,5
This phone is awesommeeeeee,5
How many update it will get?,5
Excellent,5
Timely delivery,5
So far good. Some problem while receive WhatsApp call.,5
Lovely mobile,5
Good quality budget phone,5
Awesome Big Phone,5
M12 good product for daily average use,5
Good for the price,5
Best budget phone,5
Happy to purchase samsung galaxyM12,5
Battery life is good,5
Best Product at affordable pricing,5
Samsung is good this phone cemra is not as I except,5
Absolutely excellent phone,5
Overall Best in price,5
Value for money 💰,5
Ok Ok,5
Serve the purpose well,5
Nice mobile in its price,5
Bad,5
Nice and good mobile and runs very fastly,5
Sweet + smooth 👌,5
Best phone of my collection.,5
Worth buying,5
Good at this price and offers,5
Good bugdet mobile,5
Overall excellent mobile,5
Best mobile,5
Value for money,5
Good quality,5
Smooth software experience....,5
Awesome...,5
Thanks Samsung,5
A good budget phone.,5
I am loving it!!,4
A useless review,4
"Quality Camera, last longing battery, good screen resolution",4
best Non-Chinese smartphone preference under 15K | Excellent battery | Decent Camera | Smooth AF,4
"Great display, great camera but comes with a couple of catches",4
Better than Redmi and Realme.,4
Wrong product details,4
"Samsung Galaxy M32 (6GB + 128 GB Model, Light Blue)",4
A pocket-freindly model with awesome features,4
OK good phone,4
Good phone but Amazon Bulshit Rules.,4
Best in the segment,4
In-depth detailed Review ↓,4
Overall good phone,4
"Awsome Cameras, Battery and Brand in this budget",4
Best Samsung Smartphone under 15k ❤️,4
average phone,4
I can go for it,4
Good phone,4
Top notch samsung phone in this budget,4
Very Good phone made in India,4
Good Value for Money phone in 15k price range,4
Another Good phone by Samsung,4
"Samsung Galaxy M32, 6GB RAM, 128GB Storage",4
Great phone but way too bright!!,4
Best All rounder phone in the price range,4
A Descent Phone. Under 15K.,4
Average Phone with WiFi Calling Feature,4
Good phone for non heavy users,4
Best samsung phone under 15k,4
Good one. Not much expected.,4
Good,4
Best smart phone under 13k budget,4
Mobile is good,4
Excellent mobile in terms of user friendliness,4
Charging cable way too short.,4
Pretty good value for money device,4
Absolutely i love this phone💯,4
Value for money phone with decent processor,4
Best phone in the class compared to cheap chinese phones,4
An acquired taste,4
Real Experience share👇,4
PERFORMANCE,4
Good budget phone,4
Good for daily use,4
Surprisingly Amazing Product From Samsung,4
"Good ,but not too Good",4
Piece of Tech.,4
Compact -Light Weight Mobile for daily Usage,4
"Good phone from Samsung, but slightly disappointed with the Camera, else everything is fine.",4
Awesome with built quality,4
Good product,4
Nice phone as per price,4
"Good in this price range, but make the processor better",4
My view,4
All are good except camera exposure and saturation,4
Nice phone from Samsung,4
Camera Lovers: Pls find another mobile,4
Great combo,4
Good for parents.,4
Very good phone at this price.,4
Best samsung under 15k,4
Best budget smartphones for media consumption and day to day tasks .,4
Overall 4.5 🌟,4
A good phone for very normal usage,4
Very good,4
A good smartphone from Samsung for display n camera.,4
Amoled display looking smart and slow processer,4
Not upto the mark.,4
Bang for the bucks,4
Massive battery with good display and call clarity.,4
Best display in it's range,4
Great phone. Display is the highlight.,4
Does its part.,4
Best in this segment,4
Plz provide Beck cover in box.,4
Value for money,4
Good Choice for Samsung Lovers.,4
The phone has good camera quality but after 1 month the phone will start hanging 😑,4
Segment Best Display,4
Worth buying at this price but it could have been better with minor improvements!,4
Very good phone,4
Trusted brand - Great battery life,4
Decent one,4
Worth it,4
Best mobile phone 😊 . Satisfied.,4
Product is good except the storage speed.,4
good phone if you are old with sharp ears,4
Great overall mid-ranger,4
Not a Great Phone,4
Good display battery and camera,4
Pros: Screen and Battery.,4
Excellent product,4
Price worthy,4
Good for aged parents,4
One of the best phone for normal users,4
"Nice battery life, full HD plus display, better UI, average camera and average sound quality.",4
Quite good,4
Sound headphone docket must on upper side,4
Good phone for parents 👍,4
Fingerprint sensor doesn't work well,4
Durable,4
Very Good,4
"Amazing Display, Excellent purchase",4
Good phone in small Budget,4
This phone is slow.,4
Good smart phone,4
Not fully satisfied with product,4
"so far so good and well priced. too early for review, need to use it for few month",4
About samsung m32,4
Good quality budget phone,4
Samsung M32 is a good phone..,4
Overall good phone!!!,4
Really Good,4
Good phone but around 27gb of space is already taken by system files in a brand new phone,4
Good phone,4
Decent camera and network connections,4
I don't know why in Amazon or flipkart both don't have exchange options of m32,4
Very good & Nice Samsung Galaxy M32,4
A Good phone,4
Average performer with great battery life,4
So Happy,4
Nice Phone but it should be 11k not more than that,4
Better product valu for money..,4
Value for mony,4
Overall good deal at 8500.,4
Best Amoled Display Mobile Under 11000,4
Good mobile phone but sometimes it gliches automatically working,4
Average Phone.,4
"good camera, great display",4
Loved it,4
Can buy,4
Dissapoint with camera especially macro,4
Product is satisfied and true to its brands,4
No SCREENSHOT OPTION AVAILABLE IN PHONW,4
practical smartphone would have been better with lil more capable soc,4
This phone is awesome.,4
Review,4
Battery life and camera,4
It is Good for normal use,4
A Good Budget Smartphone.,4
Overall good,4
Amazing Phone for Data and Video Consumption,4
"If you want good camera, than go for it!",4
Nice phone,4
Good phone for Normal uses,4
Camera quality & battery life is awesome.,4
Nice screen,4
Budget Friendly,4
M32 - Worth Buying - Size and weight little more,4
"Super display, average camera",4
Good phone for those who want long lasting battery with average performance.,4
Better performance,4
Value for money,4
Good,4
Normal phone.,4
Decent budget phone,4
Good packing or nice look,4
Good phone in this range,4
Charger wier is too short,4
"A good option at 12,000rs or less.",4
Very good economic phone,4
Better,4
Average quality,4
Good choice for day to day usage,4
amazed.,4
Packaging should be better,4
Best mobile for 12k with Super amoled screen with 90hdz refresh rate,4
Every thing is fine but processor should have been better since it has 90 hz display,4
Good phone for a normal user.,4
A wonderful phone at this price range,4
Awsm service Samsung and amazo,4
A good budgeted phone,4
Camera is ok,4
A phone with 90hz with an amoled screen in this price is like 👌,4
Nice phone,4
It's nice but mobile battery is getting warm after charging,4
Battery and display are the only two reasons to buy this one,4
Review on Samsung m32,4
Worthy,4
Good budget mobile with all features,4
Price and performance,4
Stunning look and camera,4
Product was intact with seal on the inside whereas the outer package seemed to be tampered with.,4
Budget high spec mobile,4
Good,4
Great experience,4
Nice product,4
This phone is very value for money just because it have a big mega monster 6000MaH battery life..,4
Good stuff for price but glitchy,4
"Finger Print reader is very very bad,I am unable to use",4
Value for Money,4
Good mobile,4
Good Budget phone..,4
Okay,4
Average phone,4
Camera quality is superb but on screen heating problem,4
Bestest smartphone ever on this range,4
Very bad,4
Good Camera,4
All over good under this budget mobile,4
Good phone but hanging,4
"Worth buying, if you can ignore small width issue",4
Awesome,4
Good Product for this Price,4
Good,4
Worth that price for a samsung phone,4
Good Phone... But not the best..,4
Excellent,4
Ok,4
Overall best mobile phone in this budget,4
Very nice,4
Good camera and video quality. The screen is also very nice long.,4
"Slowing charging with fast charger, took 6 hrs to charge full.",4
Nice,4
"Samsung Galaxy is a good brand, it feels good to use it",4
Good,4
Awesome product,4
nice,4
Good phone.,4
Good and nice 4G product,4
നെറ്റ്‌വർക്ക് സ്പീഡ് കുറവാണോ ഈ സെറ്റിന്,4
Good Samsung budget phone,4
Good mobile for Samsung,4
Good phone at this price,4
Lot of unwanted spammy app and blotware.,4
Awesome mobile....I loved it,4
Beautiful phone,4
Just ok ok,4
Mobile is very good.,4
Good option in this price segment,4
User friendly,4
M32 one of the best,4
nice phone but some heatup problem,4
Worth it,4
Display is really amazing,4
Very good,4
Not as good as this mobile,4
Needs little improvement on biometric field,4
Good budget smartphone.,4
Gallery not working,4
Nice one,4
Worth buying.,4
Good product but some time hang for few.other this it working good.,4
Camera quality could be better,4
Best deal,4
Great product at the offer price.,4
Nice product with great great price..,4
IT'S VALUE FOR MONEY,4
Impressive,4
"Looking good, but quickly tempered over a short period of time.",4
Very good,4
Okay,4
Charger is not working properly.,4
"Battery , Display, Camera",4
Satisfied,4
Old processor in m32,4
Best phone under 12000,4
Great!! 😊 love it....,4
Super💝,4
Best in value,4
Decent product at this price,4
Its a good phone. My only complain is they didn't provide a phone cover.,4
Phone is ok,4
Nice phone.,4
Over all good phone in budget,4
Ok ok,4
Like it,4
It's good but not best,4
Excellent,4
Value for money,4
Phone,4
Worth at this segment,4
Good mobile,4
Sometimes it's getting slow,4
Good product,4
Best phone under 15000.,4
Samsung,4
Super,4
Security and ui responsiveness and daily tasks should be sustainable.,4
Galaxy M32,4
Updated version useful mobile,4
Display ok,4
"In Amazon festive offer, best budget phone.",4
Superb,4
Awesome purchase...,4
"Got it for 14,500 in sale and that is value for money in this price",4
I am happy your team prompt delivered.,4
"Best battery life, high refersh rate",4
Value for the money,4
Average,4
Nice phone,4
Previous model are better in quilities,4
Good purchase,4
Budget phone,4
Phone,4
Value for money 👌💯,4
Good mobile,4
Good,4
Phone is decent but processor is downgrade,4
Camera quality is not good,4
Good,4
Nice experience,4
Nice mobile,4
Camera,4
Good,4
Good product,4
Nice phone in this price tag,4
Best budget phone,4
Samsung m32,4
Good phone with amazing features at a competent price.,4
good,4
Simply superb in 17k,4
Wsy better than Chinese brands,4
Ok go for it,4
Good 👍,4
Average camera quality,4
Excellent product,4
Best VFM under 15k,4
👌Awesone,4
valu for money,4
"Camera quality and fast charge is not good , it's take 2-3 hrs for fully charge",4
Good for avg mob users.,4
Fingerprint,4
Late delivery,4
Worth of owning.,4
"Quality exalent, but everything is not fine",4
Not bad,4
Value for money at 14500,4
drawback is inbuilt files itself occupy a large part of its memory.,4
AVERAGE MOBILE,4
Front camera,4
Good but slow little bit,4
All ok,4
Good,4
Good budget phone,4
Mobile ka camera acha che mobile bhi acha he but battery charging thodi slow lagi...,4
Very nice product having more functions less amount,4
overall the phone is good in terms of the price we are paying for the phone.,4
Must bye mobile,4
BATTERY,4
Slow processor,4
Good,4
Exchange offer is just a trap for consumers.,4
Good at this price. Camera is Best but Lil bit touch problem.,4
Delivered without basic phone cover which is given by all brands.,4
Overall good performer in this price range.,4
Nice phone,4
Have good camera quality,4
Charging speed low,4
Good,4
Display and 90 hz superb over all best value of money,4
Amazing,4
Earpiece is missing,4
Value for money,4
Good to go,4
OK,4
Pretty good for 11000,4
Great,4
overall good at this price,4
Overall good,4
Decent one,4
Unexpectedly good.,4
Best mobile in low price,4
Nice product. Need to improve in date time in one touch entry .,4
Nice phone for normal user,4
Amazing product,4
Mobile charging is very slow after return window closed,4
poor camera,4
Good,4
Good,4
Nice camra,4
Good at this price,4
"Battery backup good camera quality excellent,",4
Good product in this price range.. But one thing remember that processor is only 2.Ghz.,4
Nice,4
Overall good with some exceptions,4
Stopped giving head phones very sad,4
Battery life of course presently.,4
Sisplay,4
Budget phone,4
Good mobile in price range but not for camera,4
Battery life must better,4
Good to buy at this range,4
Bust budget phone,4
Good but not excellent about all future.,4
Battery life is good. Fingerprint not good,4
Good product,4
Processor maybe batter,4
Charger issues,4
Perfect mobile with all the required specs..,4
Osm,4
Good,4
Sometimes having signal issues,4
Camera need to be upgrade,4
Value for money in Samsung brand,4
Good performance,4
Good Performance,4
Value for money product,4
Samsung hurray,4
Nice display,4
Samsung,4
Bar code and qr code scanning problem,4
Should offer better features for the price.,4
Awesome under 12000,4
Best budget phone.,4
Value for money 💸,4
Ok with display and battery,4
Great Deal 👍,4
From my usage of 1 month it's a very good mobile overall,4
"Camera is good, Battery draining due to low GHz processor",4
Satisfied,4
Improve camera,4
Slow charging but after charging 100% then use easily 12 hours,4
Best product,4
Budget mobile phone,4
Not bad,4
Give me g95 processor... Noone can defeat u ..samsung,4
The best display i have ever seen,4
Good,4
Value for money,4
Good mobile,4
Average,4
Rs.12999 is Worth,4
Good product for below 15k segment,4
Bad product,4
Best phones,4
overall in this case phone is well but the network connectivity is very disturbed,4
Top,4
Except fingerprint sensor everything is quite satisfactory in phone.,4
Nice,4
Bad camera..It seems the seller repleced camera..It works like 8 mp camera..Very poor...,4
Overall satisfied,4
Superb smartphone,4
Product is good,4
Within a month it get hang.,4
Very bad performance.,4
Samsung M32,4
Good,4
4 Star 🌟,4
Good phone with below-avg processor & UI,4
"All over good, Camara pitchers saving time is high",4
Galaxy M32,4
Display is very good,4
Value for money,4
Improve speed for processor,4
Excellent Phone,4
Too much Galaxy app are loaded which are not useful,4
Ok,4
"Display , battery",4
All features are good except camera,4
"Grate phone, beautiful design, you can go for it I really love this phone",4
Worst phone by Samsung. Only after 10 day battery drains very fast. Pl don't buy it.,4
Phone delivered with missing accessories,4
Only for day to day users ..not ment fo gamers,4
Powerful battery..,4
Very good,4
Camera not good othe are good,4
Super,4
Good,4
Good,4
Samsung Galaxy M32,4
Must buy! Good budget phone,4
They provide me 10W charging adaptors instead of 15W fast charging adapter.,4
Good,4
Good👍,4
Good,4
Just average,4
Quality,4
Camera is very nice,4
Average.,4
Good phone,4
Heavy weight,4
Good product,4
Good smart phone 😐,4
Camera 📷 bad. Picture . Avarage performance.,4
NICE BUY😊,4
Not a bad selection of product,4
Indore Camera is not good. Otherwise great deal.,4
Good phone but no earphone or protection cover with this phone this must be include,4
Satisfied,4
Mobile getting heated during voice calling,4
Nice,4
Nice,4
Best phone under 13k segment.,4
Good 👍,4
Good product,4
Phone is excellent with this price range,4
Samsung budget best fone,4
किमत के हिसाब से अच्छा है,4
Good,4
Avg device,4
Overall good mobile phone,4
Camera quality is poor please fix it,4
"Camera, pictures is just amazing",4
"Camara is not so high quality that mentioned, touch screen does not work some time",4
Battery life,4
Best all midranger,4
Good,4
Good,4
Value for money,4
Ausome Display and impressive battery life,4
Nice phone,4
Awesome 👌,4
V good phone,4
Y no head phone,4
Good display,4
Slow,4
Worth for money,4
Good features,4
Nice,4
Good phone,4
Phone look's good,4
Nice phone,4
Great product. Worth hit. No damage.,4
Nice phone,4
Good,4
Overall a good phone,4
Soo good,4
Samsung cool galaxy,4
Good product,4
Worth for money easy to use,4
Value for money,4
good product,4
Good,4
Good 👍,4
Great,4
Very good choice,4
Automatic accidental touches without touching screen,4
Good product,4
Good vfm,4
provide best value for money.,4
Love you Samsung,4
Very good,4
Regular Use Phone,4
It's a good Samsung phone.,4
Charging,4
Average prodict,4
Nice product... very good camera,4
Awesome Product,4
camera is good,4
Display,4
Charger probleming,4
Good,4
Good,4
Good mobile,4
Best phone,4
Screen damaged replacement,4
Good,4
"Good,Not for gamers only normal users",4
Excellent,4
Nice mobile,4
My first option for a budget phone,4
Okh Gud,4
Camera quality is good 👌,4
Nice mobile from samsung,4
Good phone for 13 k price,4
Thanks fully,4
Nice phn under Samsung,4
Powerfull battery,4
Price good,4
good but not excellent,4
Display quality,4
The product is very good.,4
Phone is good but camra quality just ok,4
Super mobile,4
overall a good package,4
Slow working process,4
Not good,4
Good phone with decent processor.,4
Average,4
Really wow superb ...,4
Camera is not up to mark. Little disappointed.,4
COSTLY,4
"Phone calling quality Is Sometimes Lagging , they Are Tell 'Your Voice Going To low' to him",4
Not all time Best..... Some Time Is Best....,4
Average phone,4
Hanging problems and automatically work screen,4
Camera qlty is very good,4
Nice product,4
Acha ich hai,4
Very good,4
Good phone,4
Awesome phone in this budget,4
Samsung,4
Affordable mobile from samsung best price,4
screenshort notification,4
Very good,4
"After some wait, I got nice phone.",4
Must buy,4
Good phone,4
Best phone,4
Nice phone,4
Good,4
Fast delivery and best price,4
Good,4
Best phone but small screen,4
Great phone,4
Samsung,4
Excellent phone in this price range,4
Perfect for moderate users,4
Good one at this price point,4
Good phone,4
Good,4
Good for normal use,4
overall good phone,4
great value for money,4
Nice but need some improvement in camera & battery,4
Processor,4
Supar,4
Best Buy,4
Beautiful samsung 👌🏻M32,4
Very nice,4
Best phone,4
Display & touch good,4
Good product,4
Must upgrade processor and a bit camera quality and thats all,4
Almost as good as it says,4
Good buy at this price,4
Display good,4
good,4
Much better at the cost I get.,4
Average mobile for this rate,4
Good phone,4
A good phone for the price,4
Over all good,4
Osm phone in this price range,4
Battery life v good,4
Value for money.,4
Nice mobile as aspect,4
Nice,4
Good phone,4
Valu for money,4
Good,4
Camera quality is super,4
Battery 🔋,4
Good,4
Nice in this budget,4
Beaut🤩,4
I like Samsung,4
Mobile is nice but it's heavy..and problem in speed,4
Good product,4
Awesome,4
Good mobile,4
Processor is slow. And battery backup normal,4
Good one,4
Good model... Liked it .... Battery life is awsome 👏🏻,4
Nice,4
Good but not good,4
Best phone at this price,4
Best price best deal on this price,4
Nice product,4
Good one.,4
Good quality,4
Good,4
Good camera but its heating too much,4
I bought 14999.in this range super phone for samsung lover,4
Very entrested,4
Display sometimes hanging,4
एक बेहद उच्च गुणवत्तापूर्ण उत्पाद 👍,4
Happy so far !,4
This is a good product,4
Not bad,4
Good product,4
Ok,4
Not very satisfied with Battery Overall good performance,4
Love you,4
Good mobile this price value,4
Good,4
One of the best,4
Nice one under this budget,4
Good,4
Good,4
Camera very good,4
Looking good,4
Very good purchase,4
Awesome mobile,4
Good,4
Looking,4
Good display,4
Camera or better hoga chahiye,4
Good phone,4
Good 👍 phone,4
Good,4
"Back cover is very weak, it cracked in a month.",4
Display resolution,4
Good product,4
Worth the price,4
Nice,4
👍,4
Nice,4
Average,4
Good product,4
Battery is well working,4
Display,4
Suppar,4
Best in this price segment,4
Nice,4
Very good phone for this range,4
Amazing,4
Good camera,4
Super,4
Good product,4
Good product,4
Battery,4
Spr,4
Battery is good at this price the problem is that it doesn't show network speed don't show the usage,4
Good product,4
Overall a good phone,4
It's ok,4
Good product,4
Samsung a good smartphone m32,4
But Ok,4
Good,4
Good,4
Good,4
Superb mobile,4
Good,4
Superb,4
Good phone with camera and other features at this price range,4
9,4
Camera,4
Over all a good,4
Nice mobile,4
Good,4
Brand value,4
Nice phone nothing bad good for daily usage,4
Good phone but improvement is needed in camera,4
Ok,4
Good,4
Good phone in this range,4
Yeah! Gd; this is an all-rounder smart phone at this price range,4
Very nice 🆗,4
Good budget,4
Good cemara phone,4
Nice one,4
Overall a good phone but apperture sound is annoying,4
Gud phone,4
Super,4
Very goood,4
Good,4
Good,4
Super,4
Super,4
Good,4
Super,4
Good,4
Ok,4
Good,4
Good,4
Gud,4
Storage,4
Slow,4
Mobile is just average,4
Good,4
Ok,4
Ok,4
Very nice,4
Best mid range phone,4
Good mobile,4
Excellent,4
Camera and finger print sensors is outstanding,4
Value for money I love 💕 Samsung,4
"Charging ,prosesior wick",4
Awesome 👌,4
Good phone,4
Nice,4
Camera,4
Good mobile,4
Excellent product,4
Super,4
Good Quality phone,4
Its quite slim dont worry.,4
Good,4
Excellent Mobile,4
"Think n buy , all gud except , chk my review",4
Good to have,4
Handy mobile m32,4
M32 4gb 64 gb version complete review,4
Good,4
Good for light users,4
Good for normal users,4
Amazing,4
Good for photography,4
Decent purchase 👌,4
Overall decent package,4
"Best camera , Best display , Best battery , Best UI ,in the segment!",4
Average,4
Perfect Phone for parents,4
Value for money.. Outstanding Performance,4
Overall a nice phone.,4
Decent phone for non gamers,4
It is Average Product.,4
Thank you samsung,4
Nice phone,4
Samsung M32 Phone,4
Nice phone,4
Phone is good,4
Very nice device,4
Good phone with low camera performance,4
Awesome,4
First Samsung Phone,4
Its ok,4
Awasome,4
Non chinese,4
Nice item,4
"Finally my mobile has arrived, features are good and camera looks awesome.",4
nice mobiles,4
"Superb camera , amoled screen on this price and bettery also best",4
All over good phone 👍👍👍,4
Haina,4
About battery backup,4
Easy to use and moble is as per expectations.,4
Average processor long lasting battery,4
Good in this Price Range,4
Not happy,4
Average,4
Good phone,4
Good Deal,4
Good Phone,4
Super,4
Good budget phone,4
Worth for money.,4
Display is pretty awesome.,4
Features are good but some different from other phones,4
It has various accessibility features,4
"Camera, battery",4
Best for display 👏,4
Thanks,4
Best for multimedia users,4
It's a very good phone,4
Nice phone,4
Battery drained in 1 day only with limited usage.,4
I am so happy after bought this Samsung’s model M32.,4
Power pack.,4
Phone is good .. light heavy but that's ok,4
Best phone for parents,4
The product has good performance in all respect.,4
Osm phone,4
Best mobile under 15k,4
It's very important to me that you,4
"90hz Refresh Rate, Amoled Screen,800 Nits,Samsung Branding,...etc",4
Overall,4
Go For It,4
This is my honest opinion,4
Record sale good price good specs...,4
Excellent Battery and budget,4
"Good phone for a great price. Not a snapdragon chip, but that is not an issue.",4
"Good Features, okayish Phone",4
Overall good product..,4
Best Budget phone in last few years and it’s so smooth,4
Good device with some major issues.,4
Good budget phone,4
"Good value for money - (12/12/21) - Samsung Galaxy M12 (Blue,6GB RAM, 128GB Storage) - .",4
Good one with powerful battery,4
Decent phone for someone who doesn't use too many apps.,4
One of the great Samsung 5G phone under 20K,4
Economic but great to have,4
Good At this Price,4
Battery performance improved after latest update,4
Buy if you don't want to use much apps,4
Best batteryPretty good deal .Luv Samsung and Amazon for fast delivery and deals,4
My samsung mobile review after using for a month,4
AVERAGE SAMSUNG PRODUCT,4
GOOD QUALITY BUDGET PHONE.,4
Budget phone by Samsung,4
"Battery, Touch, Display and Camera",4
A budget phone for normal users not for Gaming,4
Good mid-budget phone for elderly people,4
50-50 happy,4
Good smart budget phone under 10000.,4
New to exynos chipset..but experience is fantastic,4
"Latest Android 11 device, as expected in all respects.",4
This price range it's just OK.,4
Budget Friendly phone by samsung,4
Good budget phone,4
Perfect budget phone for non gamers,4
Best in this range,4
Overall Nice Smartphone!,4
Affordable Phone with Great Features,4
heavyweight mobile. camera not good. only brand name none other than.,4
Best Affordable Phone from Samsung till date!,4
Nothing,4
Battery & Multimedia Monstar,4
Budget Phone from Samsung with all basic functions,4
Good Budget phone if not best,4
Worth Price,4
DOES NOT SUPPORT 5GHz WiFi BANDS,4
Overall beast phone according to battery backup,4
Phone is good for mid level range,4
Basic knox secured Samsung phone,4
"Affordable, Battery lasting, and a Camera Gem!",4
Good phone within this budget,4
Little heavy,4
"Good but not the best, expect much more from Samsung",4
Overall not bad phone.,4
It's Ok,4
Budget Phone,4
After 1 week of use,4
Mobile quality is average,4
Snapshot feature missing. No guesture for snapshot.,4
A budget friendly MONSTER!!!!!!!!!!!,4
A Non Gamers perfect Buy!!,4
It is good! But not tooo good! As i expected!,4
"All good, except fingerprint sensor",4
Power efficient and looking,4
9/10 Big battery average camera.,4
Speaker output is very low. Has bugs out of the box,4
Good quality & built phone in a budget,4
After using phone for a Year,4
Super buy,4
Disappointed with speaker volume,4
Avrage mid range phone📱,4
Great Battery backup,4
Review depends on beholder,4
Thick and Heavy,4
Good phone,4
Phone to achcha hai but….,4
Good buy at this price. Strong and appealing design.,4
Nice product,4
It seems Samsung has delivered what they have been promoting in Galaxy M12,4
Very Good For Normal Users,4
Very good at this price,4
Mid range good quality.12 hajar ke andar acchi mobile h,4
Satisfied,4
Good to go,4
Truly Worth to Buy This Reloaded Monster - Samsung M12,4
Overall Satisfaction with M12 phone,4
Please try to develop the battery and rear camera quality for customer's betterment.,4
Good value for money,4
M12 review.,4
Best in this price segment,4
Not value for money,4
Overlall Good Phone in This budget range against Chinese phones 👍,4
Budget mobile !,4
Best for Gifting,4
It's ok ok at this price range,4
The brand caring for all ysers,4
If you're not a selfie person I would recommend this.,4
Nice phn at this price...!!,4
Worth Money Smartphone,4
Overall review,4
