comments,rating
Best redmi tv picture quality is fantastic sound quality is fantastic overall tv is fantastic,5
Screen quality is good very very fast processor,5
Best TV I have ever seen in my life and such budget friendly ❤️,5
Great product from Redmi....,5
It's picture clearity is too good,5
Dolby vision is here,5
Simply Superb,5
It's worth for money,5
Nothing,5
Its Better ! Under This Amount,5
Good Product,5
Buying without any dout my review after 5 month og buying this tv,5
Review on my product,5
Great product,5
Value for Money Tv :),5
Great tv at this price,5
Good👍,5
Awesome TV experience,5
Good package..,5
Excellent TV I bought 65 inch for 57k during sale.,5
Screen mirroring,5
Best of one smart TV which my child like but I have no money to pay for this so....,5
Good,5
good at the price range,5
Value for money,5
Must buy,5
MI TV GOOD OR BAD,5
Mi TV,5
Gud,5
डिलिव्हरी बॉय वागणूक चांगली नहो ती मला खूप त्रास झाला,5
Worth the money,5
Must go for it,5
Nice picture quality,5
"Amazing Product, loved it, Covers all.",5
Best smart tv in this price range thanku amazone,5
Awesome 👌,5
Good Product and best deal,5
Product is very good but instalation person ruin the reputation of product,5
Best 👍💯💯💯,5
"Contrast Ratio, Viewing Angle, Colours, All Good.",5
Best Budget TV,5
First to review Awesome TV with cherry on the cake.,5
OnePlus at its best,5
A great product...!!!,5
Value for money.,5
A Perfect TV For Casual Users Who Simply Want To Enjoy Content,5
Amazing Tv from One Plus,5
Bang for bucks,5
One+ Names for premium Brand crystal clear performance.,5
🤩 Impressive deal 🤩 - Y Series | 43” + Echo Dot + PreBook Warranty,5
Excellent,5
Remote incident.,5
Amazing TV at this price range.,5
Again Amazing product from Oneplus team...,5
Job well done OnePlus,5
Value for Money,5
The best for the bucks,5
EXCELLENT PRODUCT FOR THE PRICE RANGE - STILL AWAITING MINOR IMPROVEMENTS,5
😘Mind blowing purchase just go for it,5
Installation not done in 12 days,5
Tv review,5
Best In Class !!!!!,5
Its blow my mind....,5
Best Budget TV,5
OVERALL GOOD... only lags sometime,5
Good budget product from oneplus.,5
worth to price in this segment,5
Nice Android tv : value for money,5
Great TV for the price,5
not too gud,5
Go For it ✌️,5
Budget TV with Top notch display.,5
Must buy,5
Very Good,5
Smart ONEPLUS Made in India,5
Good Product,5
Small things brings Big Happiness :),5
Amazing product at attractive price point,5
Good picture quality,5
Pathetic service from installation team,5
Excellent and amazing,5
The best tv ever,5
Neither Data Saver nor Shared album support is added yet.,5
Good,5
Good one,5
Real Review after Using the Product,5
OnePlus,5
Extremely satisfied,5
Best tv in the price segment,5
Best certified android TV,5
Overall performance is good value for money,5
Value for money,5
Best TV at price available in market,5
Sound not good,5
Awesome Beast Tv,5
Go ahead and buy it. You will love sound and picture quality,5
OnePlus tv,5
Good for the price.,5
Best choice for 13k,5
Great product.,5
Nicely and appreciated picture quality is good yet,5
Best picture quality good sound,5
Woww factor for brand name,5
Worth it,5
Amazing purchase..,5
Superb tv,5
Super,5
Wort buying TV but Amazon services is poor,5
Don't thought about any bad reviews,5
Nice tv,5
Good TV But,5
Good designing,5
Best Primium look.,5
Good TV in low budget,5
BEST PRODUCT,5
Super cool display,5
Value for money,5
"Awesome sounds, connectivity & Picture Quality",5
Best tv,5
Good 👌👌👌,5
Best value in best tv 43inch TV segment,5
Nice tv,5
Price is reasonable and worth,5
Go for it,5
Worthy🙂,5
Amazing TV,5
OnePlus is best,5
32 inch onePlus TV,5
OnePlus brand value.,5
Truly value for money device. Thank oneplus and amazon,5
I am happy,5
For this price range the TV is awesome.,5
Nice one,5
One Plus TV overall quality,5
One of the best Tv i have,5
Super,5
Value for money n Really good quality,5
Totally worth the price. Absolutely love it.,5
Premium look and quality,5
Perfect value for money.,5
Honest review about leneka ya nahi leneka,5
Oneplus rocks,5
Worth it!,5
Average,5
Overall gud product,5
Oneplus tv,5
Great,5
Best Tv to buy.. Avoid Negative Reviews,5
Worth for price,5
Good purchase,5
Thank you One plus 1+,5
Sound and Screen is good in this range!,5
Smarter TV ❤❤❤,5
"Best tv for this price, very disappointed with installation",5
just go for it!!!,5
Wonderful performance,5
Product is good,5
Good,5
Oneplus Tv,5
Weak remote connectivity,5
People who are complaining about low sound issue please read sound,5
Worth the price,5
"Why so critical, it's a flagship product.",5
Good,5
Best tv,5
Cenama tic experience,5
Best picture quality at this price,5
Good,5
Worth the Money,5
Google assistant isn't working,5
Truly smart tv... value for money definitely..,5
STEAL THE DEAL,5
The real Budget King❣️,5
Budget tv.feel awesome with #oneplus,5
Best product at this price,5
The best ever,5
Best price tv,5
Brand budget friendly,5
Got the product.. earlier than expected !,5
Great,5
Excellent,5
OnePlus,5
Value of money,5
👌👌👌👌 nice,5
1+ is a killer at this price,5
good,5
Great TV - Okaish sound....but great buy... nonetheless,5
Pros of oneplus tv,5
Wow,5
👌👌👌👍,5
Value for Money,5
Go for it..,5
The best Investment,5
Superb,5
Nice,5
Grt television for small pocket big dreams,5
great,5
Awesome,5
AWESOME,5
Best TV at Best price,5
Awesome,5
बेहतरीन स्मार्ट टीवी हैं वैल्यू फॉर मनी,5
Best Product,5
32Y1,5
Nice tv under 13k,5
Oneplus 32,5
Excellent,5
Awesome Tv,5
All Items,5
Nice Purchase,5
Good picture quality.. nice tv brought it at Rs 21499 last year Aug 2020,5
Good,5
Best price,5
As per expectations on the mark ✌️🥂🥂🥂,5
Good smart TV in this price point.,5
Good,5
Crazzy TV♥️,5
This product is very good and impressive,5
Awesome Android TV! 😅👍,5
"Awesome TV, Amazing service by Amazon.",5
"Good, so far.",5
Great deal !!,5
#neversettle... Oneplus,5
Value for money,5
While the tv is good,5
Had a good viewing experience. Just go for it.,5
Nice product by Oneplus. Good service by amazon.,5
My oneplus smart TV Y1 32 review,5
Surprisingly good,5
Good option to go with a budget,5
Brilliant picture quality but better than average sound quality,5
TV ho to aisa,5
A MUST BUY SMART LED TV AT AN AFFORDABLE PRICE!!,5
Great picture quality with Good sound,5
Nice Led tv in budget,5
Best one,5
#never settled,5
Amazing TV for a small Room.,5
Best,5
Worthy buying an OnePlus TV,5
Voice recognition,5
Don't buy this TV.,5
Perfect Choice,5
Smart Buy,5
Best one,5
Just Amazing.,5
Gr8 Tv,5
Product is good but installation service not that great,5
Perfection,5
"Great TV for the Price, as OnePlus Never Settle",5
Excellent!,5
Awesome Tv,5
Definitely a good buy.,5
"Vodeo, sound and connectivity is quality superb..",5
nice budget smart tv,5
Bezels are actually not there,5
Wifi not working after a couple of months,5
Good,5
GO FOR IT,5
Go for it!,5
Best in class perfomance and modern bezeless look!,5
Best TV,5
Best buy request to oneplus please fix lag while opening the app As soon as possible,5
Awesome quality and pric,5
GO FOR IT,5
"Its ""one plus"" product yaar🔥🔥🔥",5
"Decent buy for a 25K TV. Chromecast, Google assistant and picture quality is great.",5
Excellent,5
Customer service was slow and worst,5
Good tv just lag a bit,5
Good tv for its price,5
One Plus TV,5
Hello,5
As expected from OnePlus,5
Good product,5
Not worth all the hype but worth the money you pay,5
BEST TV of OnePlus,5
Best Tv in current Price Range,5
LOVE THE TECHNOLOGY,5
Awesome experience,5
Very Nice budget TV,5
Good product,5
Edited: Good Buy,5
Just go for it. No second thoughts needed,5
Really Worth to buy this One Plus,5
Very Good product with affordable Price,5
thats really cool choice,5
Best TV in 22499 - Amzon Great Indian sale,5
Mobile phone on our wall,5
worth of of buying,5
.,5
overall excellent,5
Worth buying Smart TV,5
Value for Money,5
1 out of 5,5
"43"" Mini Home Theatre",5
Brilliant piece for 13k,5
Awesome,5
Superb tv...Must buy oneplus tv,5
Totally Nice Product!,5
Dole zakun ghya,5
services is to bad he was not fixing your septop boxx installation services is useless .,5
Tv Installation,5
Value for Money,5
Great product. Value for Money.,5
ONE PLUS TV IS WORTH PURCHASING ... BUT AFTER DELIVERY INSTALLATION SERVICE IS WORST,5
Value for money,5
I am and always will be a fan of OnePlus devices.,5
My first Smart tv,5
Value for Money,5
One Plus a great product..,5
One plus 43 inhes smart tv,5
"Best tv under 32"" smart tv",5
"1pluse Led tv good as expected, thanx 1pluse and amazon",5
Installation not service don't buy Amazon,5
Low budget best features,5
"Amazing Sound for this price, Video is good too",5
"Awsm product ,value of money",5
Very good,5
Worthy for money,5
Good TV in this price range,5
Value for money TV set.,5
Awesome buy!,5
Good product and quick delivery,5
Great,5
Wonderfully choice!,5
Best TV ......Worst installation service...,5
Superb clarity!,5
TV is gr8.,5
Awesome,5
Love with one ➕ smart tv,5
Excellent product,5
Installation part took 1 month,5
Very Nice Product,5
Oneplus is changing the game!,5
Blindly go for one plus,5
Tv is good and is working fine.,5
EXCELLENT PRODUCT WITH AN AFFORDABLE PRICE RANGE.,5
Excellent purchase,5
Good in every aspect,5
good,5
Good product,5
Perfect smart tv,5
Value for Money Product.,5
MUST BUY! COMPLETELY SATISFIED WITH THE PURCHASE!,5
Excellent overall package,5
"Excellent product, more value for money",5
Never setal for OnePlus,5
Good picture quality better than redmi&realme,5
One plus Android TV,5
I am Loving it while using it,5
Superb,5
Amazing suberb,5
Very Good Best Product,5
Best color display tv,5
Great Product with great picture/Sound quality in this price range,5
Excellent buy,5
Super,5
Must buy,5
Nice picture quality and good for watching movie.,5
Value for money.,5
Quality,5
Amazon,5
Oneplus Tv rules the segment :32”,5
Picture clarity,5
Perfect for small and medium room size,5
Better then MI TV,5
Great TV experience overall,5
Simply amazing,5
Best buy for the price,5
Picture quality and it's features is best in this price segment,5
Picture quality,5
GOOD Product,5
I Loved Oneplus TV,5
Poor customer service,5
Felt cheated 😔,5
Nice TV,5
Go Ahead,5
Choice i made didn't Regret.,5
Best product,5
very nice smart tv with very affordable price,5
Must Buy,5
A Fantastic Modern TV,5
excellent product,5
Very Nice Product,5
Worth buy,5
Best budget TV,5
Awesome Bessel less design,5
Excellent n great deal with One plus,5
Great buy,5
Amazing sound and video quality,5
Amazing Tv From Oneplus,5
Amazing picture quality,5
Nice Android TV,5
No one came to fit,5
Totally TV is super,5
Value for money,5
Go for it,5
Superb,5
Installation fees changed.,5
Bad,5
STEAL DEAL,5
Worthful smart tv,5
Superb,5
"Good to go with Oneplus Tv 📺, Great experience.",5
So sleem and appealing looks,5
Good sound quality,5
Service is worst,5
Smart one,5
Service not good,5
"Sound quality, picture quality best",5
Best one,5
Very impressive deal,5
Design is really fabulous.,5
"Good ,but i think updates can fix",5
Awesome product,5
One plus can never disappoint you !,5
Very Much Satisfied,5
I just want to say its a wow tv,5
"Everything is great on this tv , I totally recommended this one , I buy it at 18000.",5
One plus is great,5
Worth for 23 K,5
FANTASTIC TELIVISION..,5
Awesome,5
No wall mount bracket.,5
One+Tv Is Amazing But Have Installation Problem.......,5
Loved the OnePlus,5
Screen inside going to dust,5
best budget smart TV,5
Great Android TV !,5
Remote,5
Important notice,5
Excellent,5
Far better than MI TV,5
Best tv,5
Best TV from Oneplus at this Price,5
Excellent quality,5
Value for money,5
Worth the price.,5
Perfect tv with high end clarity for home 😊,5
Awesome product,5
Good,5
BestPictureQuality,5
Osam,5
Great oneplus,5
Worst product,5
Best TV,5
Value for money,5
No more words,5
Poor after sales response,5
Best Budget Beast Tv.....,5
Exchange is waste of time,5
Best tv at this price range,5
Nice tv with in the budget,5
picture quality,5
best in price,5
Awesome,5
Good tv for home,5
Nice and met my expectations,5
Good,5
100% Original Quality Product,5
Best design ever in a 32 inch tv. And value for money,5
Don't buy,5
Awesome Smart tv!,5
Wall fitting screws are not properly for backdoor of TV...,5
Awesome smart tv with great features.,5
Fantastic TV,5
Excellent!!!!,5
Product and installation excellent,5
Gud product,5
A great tv for this price!,5
I am very happy about this OnePlus,5
Overall Quality,5
Audio video excellant.,5
Value for money good one under 26k,5
"Good quality, but voice control sucks!",5
One plus,5
Value for Money... Excellent Picture Quality,5
Never Settle OnePlus,5
Awesome,5
Perfect TV in this price range,5
Demo not complete,5
entertainment,5
"Amazing product, don't even think before hitting that buy now button",5
Totally excellent quality but small technical issues like bluetooth compair,5
Superb,5
Good quality Product,5
👍,5
OK,5
OnePlus,5
Aswm,5
Overall good,5
The Best Product,5
superb product,5
Awesome Features,5
Worth for the money,5
AWESOME TELEVISION,5
Simply nice,5
Good,5
Perfect smart tv,5
"Good TV, Video & Audio quality not so good.",5
Overpowered Telivision....,5
Best deal in this price .,5
Superb Picture Quality. Value for money,5
Customer service,5
Poor sound quality....,5
Working fine ☺️☺️,5
Nice product from oneplus,5
Wonderful picture quality,5
10,5
Best choice,5
loved it,5
बहुत ही जल्दी प्राप्त हुआ,5
V good quality product in this price,5
Like this,5
Best in this price segment,5
Superb tv,5
Nice,5
I am very disappointed,5
Super,5
Best products,5
Wow amazing,5
I am listen 8 GB ram in this model but found only 4gb.,5
Good Quality,5
As expected!!!!,5
Osum tv,5
Must buy this product.,5
Good product you can buy it without hesitate,5
Average,5
"Superb Picture, Mic & Sound Quality, Buffering is also fast with less internet speed.",5
Good one,5
Best By for money,5
Superb great Dhamakedar.,5
Awesome product,5
Pls available in market,5
Amazing,5
Best TV in this range,5
Good quality,5
Good,5
Good product at affordable price!,5
What a nice appliances,5
try this,5
Go For It,5
One + Androd TV,5
Kickass TV,5
Must buy,5
Picture quality is superb,5
Get yours soon ☺️,5
Great deal,5
Very bad customer service from one plus,5
80%,5
Great TV buy every one but installation service is wrost,5
Thanks for one plus,5
Good Product,5
onrplus TV Good,5
Low price great quality,5
Nice,5
Need more updates,5
Good,5
Nice one plus led tv super smart 🤓🤓🤓,5
"Responsive, fast, good video, okay sound",5
One plus products always on top Happy with purchase,5
It's very good,5
Good and affordable smart TV,5
Love it,5
Oneplus that name is enough,5
Amazing tv,5
Good,5
Price worth product,5
Best product,5
Ok,5
This tv recommend only hd pictures..normy sd is not good.,5
The picture clarity and sound is great . In my opinion it's beter than Mi and Realme TVs .,5
Very good .. will recommend,5
Nice product,5
Nice product 👍,5
Feedback,5
Good Product. Voice Recognistion Not Avaialble.,5
Good Tv,5
Value for money No border visible,5
Quick and smooth delivery,5
Oneplus good product,5
One Plus Is Gr8 But Why He Should Give Thierd Class Quality,5
Value for money,5
BUY BUY BUY...,5
Average,5
Stand Clips different product received,5
Late installation,5
Good Buy,5
Washim,5
Value for money,5
Thumbs up,5
Good,5
This led TV is very good quality.,5
Awesome,5
Build Quality is Best,5
Quality,5
Great product,5
Nice quality,5
Green lines on dark area,5
Good product 👍,5
Good,5
Awesome 👍,5
Quality,5
Awesome,5
Good budget 4K TV,4
"Undoubtedly a steal deal at 35k, but the installation service from TVS-E was pathetic.",4
Excellent picture quality and butter smooth UI!!,4
Updated review after 6 Months of usage,4
Great TV for the price,4
Good but not the best ! 4/5,4
Super TV. Only issue was not able to setup DTH so start using TV Remote. Found a fix on my own,4
Almost perfect !,4
Value for money,4
What a product from Amazon!!,4
Value for money from trusted brand,4
Long wait for installation,4
Best Value For Money - Amazing Quality! But Poor Sound!,4
Read this before you buy!,4
"Picture quality good, hardware not very sure",4
Very poor installation,4
Overall this is an Average TV .,4
Fairly disappointed,4
"Good, but can be better",4
Good budget TV for you. Enjoy.,4
"Product is good, but no support from customer care.",4
Pathetic installation of TV,4
Excellent Softwre/UI Experience,4
Product is nice but service is bad,4
Amazing tv but no webcam support for skype calls unlike Mi 4k TV,4
Worth the money - early review,4
Bang for the buck,4
"Good Product, mainly AMAZON service",4
"Tv is good but do not opt for the Amazon Installation Services, they are pathetic.",4
Amazing Product,4
Good enough but Item Missing,4
Remote is not working,4
User friendly,4
Never trust Amazon warranty service,4
Continue good internet connection is required,4
Worth the price,4
Great overall performance for such an economical price. quite happy with the product.,4
Super Tv,4
Amazon basics tv good one.,4
"Can buy for Picture Quality and OS,. You would Need a External Speaker to enjoy some SD channels.",4
Good features and ease of use,4
Good Quality at Reasonable price.,4
Value for money can go for it,4
"Simply Waste of Time and Money., Technician support is dealayed.",4
nice tv as i expected,4
It’s a good tv for its price. I hope it gives a good and long service.,4
Quality,4
Good TV but no after sale service.,4
Nice tv in the budget,4
Good,4
"Satisfactory, good quality, value for money",4
Internet through data card,4
30 days review,4
It's a good tv within the price,4
Don't think just buy.,4
Amazing Amazon!,4
GO FOR IT!,4
Amazon Basics,4
Excellent Tv!,4
Working well,4
Value for money!!,4
"My one month review, at this price, excellent",4
Value for money,4
Good,4
Super,4
Good,4
Good for this price,4
Complaint,4
Satistied,4
Picture quality,4
Amazing Amazon Tv,4
Nicely made,4
Overall its best deal in this price range.,4
Good product,4
Audio takes away the 1 star!,4
Worth a purchase. Feedback: could have a better sound system.,4
Fantastic,4
No value for money,4
Mirror view gets disconnected every 15 mins,4
Nothing like this,4
Good product at a very reasonable rate.,4
it's worth the money,4
Superb🤗,4
Worth for money,4
Good product,4
Good,4
Picture quality ok,4
Worth product,4
Go for it,4
Overall happy with the product,4
Sometime lips voice and picture motion did not get sync you need to restart the TV to make it sync,4
Good,4
Bad service and product,4
Good,4
Value for money,4
Nice product,4
"Best quality in this price, but sound quality not better",4
Picture quality is good,4
Value for the money,4
Recommended for purchase.,4
Fire stick,4
Value for Money,4
Not able to fix booting to HDMI,4
Quality is very good,4
value for money,4
nice product,4
good,4
Good,4
I bought dasara offer that tv super amazing,4
Noting,4
Average display,4
Good service,4
Runing,4
Satisfied,4
Good Quality Pictures,4
Very slow delivery,4
nice,4
Sound not so good,4
Na,4
Tv is good and worth for money. Problems with the installation and service,4
When Remote control is out of service within a year or so....,4
"Fits Budget, Good Quality, Exceeds Expectation.",4
Fake offers,4
The swiss army knife of monitors,4
Above average 4k monitor(M7) marred by bad software,4
Good Innovation with bad quality.,4
Good monitor with multimedia features,4
"Adding a webcam, mic & USB 4 support will put it at next level",4
There is a software issue with this Samsung M7 monitor.,4
great monitor with some few unexpected cons,4
Awesome 😊 but no height adjustment available 😒,4
Mac users you might have to shell out more,4
Unique monitor for WFH world,4
Value for money,4
2 weeks review,4
Brilliant,4
Good but not the best one in the market.,4
Multifunction monitor!,4
Quality purchase for work,4
Not googd for programmers,4
"Fine, could be better..",4
A very decent purchase,4
Excellent features,4
Great product with its price!!,4
Features are good,4
Decent,4
Purpose Met,4
Features as described on the product details,4
Best in its own class.,4
Good one,4
Movies audio not supported,4
Quit good moniter ......good,4
"It's not only a monitor, it's also usabl as TV",4
Good value for money proposition,4
Low storage space - misleading details,4
Overall My Expericence About Redmi TV,4
Value for money and Good Smart Tv,4
Good option at this price range..,4
Hard to rate the product in 3 days. Will update later.,4
Good but there may be better options,4
Mixed bag of emotions,4
Good budget TV. Aesthetics could be better,4
Amazing TV.. Go for it.,4
Excellent TV with one glitch,4
"Good tv which competes with higher end LGs, samsungs",4
Best for this price.,4
Good product for the price,4
Excellent TV,4
Best in this budget,4
Awesome Product,4
Decent Product at this price,4
Very good tv,4
Review of Redmi 108 cm (43 inches) Full HD Android Smart LED TV purchased on 05-10-2021,4
Consider carefully before buying,4
Good in that price point,4
Budget tv,4
"Great product, got it for 10,700/- effectively",4
Mostly Good,4
Good one with offer price,4
Failed to meet expectations,4
Best option in this price bracket,4
Good.Could be better,4
Budjet smart TV,4
Got it in Rs. 26500. Best deal for a 50 inch TV.,4
Nice picture panel but processor needs improvement especially smooth flow function,4
Good product,4
Redmi 126 cm 4K Ultra HD Android Smart LED,4
Best in this price range,4
4K tv and 60hz worth 33K is really good option,4
Value for money product,4
Good Product,4
"Good one, with good and simple featured",4
Very good picture quality n features.,4
Tv loaded with features,4
"All things are good but about picture, sound and overall performance",4
Value for money 👍,4
In 32000/- Low 1 year Warranty,4
Display problem,4
Best 4K Tv under 40K,4
Value for Money,4
"Excellent product, Only one major bug",4
Very smart tv,4
Mi after sales service need to be prompt,4
Good nice budget tv.,4
Updated TV but still a lot of glitches,4
Memory not enough..led tv is big and software update then many memory fill with update .,4
Tv is very fine amazon is bestseller but worst service mi,4
Best budget smart tv,4
Value for money,4
Worth it for the price,4
Great video but a bit laggy interface and no proper backlight dimming,4
Worth buying but installation not done by company,4
Worth it,4
Working fine! Recommended,4
"Product is good, still needs some improvement",4
Worth for the amount paid except few drawbacks.,4
Worthy product for this price,4
Best Picture quality And Sound,4
Best in budget.,4
Really good tv at this budget,4
Value for money!!,4
Great TV Redmi Led - Some Cons are there,4
It has its pros and cons,4
Good picture Good Sound Very slow and laggy,4
great,4
उत्पाद और वितरण में कोई समस्या नहीं है। उत्पाद 03 अक्टूबर 2021 को मेरे आवास पर पहुंचा था।,4
"For 37,000/- 55inch, it's a good value for money.",4
Good,4
"Received one day before- detailed review will give later,, I have a trouble to screen attachment",4
Overall very good deal,4
Great product at reasonable price would recommend.,4
Worth with Price,4
Decent Smart 4k TV at affordable price.,4
"A Good, budget smart tv",4
Value for money - Audio output to be improvised,4
Best in this class. You cannot buy this type of quality and 55 inches TV in 36k for sure.,4
Good buy,4
Ok in 32k price point,4
43inch at 20k with all latest features,4
Its brilliant for this price,4
Wall mounting is not FREE,4
Super.better than mi tv,4
Worth buying for budget between 20-25k!,4
Redmi smart LED Tv,4
Overall a good buy,4
Value for Money,4
Worth the price.,4
Worth for the Money,4
Value for the money,4
Mi service is not good,4
Poor service from Mi,4
Good big screen tv at this price,4
I had sony led tv in past will this suit me ?,4
Good product,4
Worth for the money,4
Perfectly fine,4
Picture Quality and internet Connectivity are Good.,4
Best under this budget,4
Good at this price range better than other TVs in this price range.,4
Liked it.,4
Installation guy charged 500 for wall mount,4
Worth it,4
Manufacturing defect in the batch as tv replaced by Amazon but new or also same issues,4
"Really value of money decent tv, fast internet connection with Mobile hotspot",4
Worst sound quality Zero,4
Awesome tv for a reasonable price,4
A Buget TV,4
Awesome pick in this price range,4
Excellent purchase !!,4
Color is not uniform across panel,4
A good option if budget is around 30k-35k,4
HDR / 4k on Netflix doesn't work,4
Product have some issues,4
Buy it if you get it for 10K!!!,4
Good Value for Money Option,4
Product was good but Heavy materials. Light weight. Wall mounting Service very delay.,4
Universal Wall mounting Stand to be Bigger one,4
Best in price point of view@26500 that's all,4
Placing the tv in right angle,4
Worth for 26K,4
Very good budget Android TV,4
"Good product, value for money",4
VALUE FOR MONEY,4
Value for money,4
Good product,4
Take a chance expecting glitches to be resolved through updates !,4
Do not expect much in 11k,4
"Overall Good Tv @27k, But High Contrast due to VA pannel",4
Don't buy it!!!,4
Best you can get in 28k,4
worth the money,4
Good Purchase,4
Good Budget option with all the needed features,4
Efficient,4
Superb,4
Value for Money,4
Quality is good as per price...,4
Excellent TV by MI value for money,4
Display resolution restricted to 720p!,4
All is good except voice,4
Got it at good deal,4
Budget Perfect TV,4
Quite a good budget tv . Go for it.👍,4
GREAT TV,4
Review,4
Best in the budget.,4
Green screen flickering,4
Good TV on a budget and value for your money,4
Overall good for its price 11000,4
"All good but we facing lag , tv need to update fo lag",4
Smart features in budget,4
Do not buy this TV ( after a month of use),4
Best in this price....,4
Good for pricing value of Amazon great indian festiv,4
Remember to turn off motion filters,4
at lowest price it is best,4
Display quality is better than Motorola,4
Does what is advertised,4
Night scene more dark and again little bright,4
Please watch the 1 star sticker it consumes more power comparing to others,4
REAL VALUE FOR MONEY,4
Good smart tv.,4
"Value for money....good product for this price..got it for 26,000 rupees on offer",4
Fantastic,4
Worth the price,4
Awasome Picture quality but 1 GB Ram..,4
Awesome Experience,4
Power consumption issue,4
Worth the money,4
Nice Product,4
Worth Buying,4
Nice smart tv at reasonable price,4
Installing is bad,4
Good tv at this price point,4
Redmi,4
Good one.,4
Product is awesome,4
best in class,4
Pictures quality,4
Nice product from redmi.,4
Sellers are fraud,4
Value for money,4
Feedback for Redmi 50inch ultra hd,4
Good product in this price segment,4
"Tv quality is good, just they are not using good quality plastic.",4
Good Configuration TV,4
Best in market low prices premium features,4
Exlent screen,4
Good TV,4
Amazing Product and Quality,4
Overall a pretty good television,4
Look for alternate.,4
Proud to be an MI customer worth for money,4
Sound quality should be fixed 🎧🎧,4
Good with price bracket,4
"Good product, Remote buttons are very hard",4
Quality,4
Very nice,4
Fabulous 😁❤️😍,4
Great Deal,4
Awesome TV for big screen experience,4
50 inch i got it 27500 with echo Dot 3rd generation,4
Picture quality and audio quality good.,4
good in price,4
It is ok ok. Not superb,4
"Need to increase picture quality, Sound quality is satisfactory.",4
Screen cast issue,4
Value for money smart tv in 30K range,4
Screen bleeding issue in the panel,4
Good,4
Value for money deal.,4
Nice product,4
Connecting is good,4
32inch hangs a lot...buy 43inch,4
Repacked product i think so,4
Value for money,4
Lags a lot due to low memory,4
Good Tv,4
Good display,4
U need to register for installation in mi .com,4
Good but consumption is more,4
Good smart TV - sound needs Amplification,4
this is good for money,4
Worth the gamble,4
TV is good but redmi shall provide atleast 3gb ram 32gb internal memory.,4
Audio ver weak,4
Value for money,4
Worth the money,4
Tv will work slow,4
"Excellent, cost effective packaged deal",4
Really Nice,4
Dolby Atmos Sound is good,4
OK,4
Redmi tv,4
So far so good.,4
"Redme 32"" Smart TV",4
Value for money,4
12999Rs good product,4
Good product 👍 if you increase Sound quality,4
"Superb product...Specially Satisfied with picture Quality,Sound Quality as well as Compatibility.",4
Connectivity issues,4
Prime offer not available,4
Good priduct,4
Unable to connect soundbar using Hdmi cable.,4
Best tv in this price range..,4
Value for MOney,4
Good tv but too bright,4
Nice Product,4
Good,4
Value for money,4
Good product,4
Where is installation services !!!???,4
Good product,4
"Good picture quality , viewing angles are good",4
Value for money,4
"Great Budget TV, Don't get worried by pointless youtube reviews",4
Redmi Tv,4
COLOUR ADJUSTMENT not available in REMOTE.,4
"No buttons, so you have to find out the remote every time.",4
TV at economic price,4
Good quality,4
బ్యాక్ పానెల్ డెలికెట్ గా ఉంది,4
Happy 😊,4
Got used remote,4
Nice product in reliable price to purchase from Amazon india,4
Buy only when sound output is not a concern .,4
Best in the segment,4
Product is good but delivery uncomplete,4
Picture quality very good,4
Go for it in this budget range,4
Mi service bakvas..,4
Good,4
Good,4
Nice,4
Quality is very good,4
Best features at reasonable cost,4
Picture and sound quality is good.,4
Good Product.,4
I liked its enhanced features . A must buy product at this price .,4
Good budget product,4
Nice TV 👍,4
"Ok, could be better",4
Its very osm quality samart tv,4
Worth the purchase,4
Value for money,4
Good one!,4
Awesome TV,4
Value for money TV,4
Installation and demonstration,4
One problem google assistant not working fine,4
Nice,4
Very good LED TV,4
Tv body fit finish poor quality,4
Good at this range,4
Value for money,4
Best tv in 32inches,4
Good prodect.,4
Value for money,4
Really good,4
Value for money if its durable then only,4
Good product,4
Good,4
Mostly sounds quality,4
Decent TV at price range.,4
good product,4
Worth for money,4
Quality better Xiaomi,4
Sound low but tv is good,4
Value for money.,4
Value for money,4
Good 55 inch TV at this price,4
Great tv but,4
Low budget smart television,4
Ok ok,4
Green colour flash,4
Good customer support,4
Best TV in this budget,4
Nice tv with poor sound quality.,4
Nice tv,4
Latest features with that price is worth it,4
Good TV For This Price,4
Good smart tv in this budget.,4
Best in the price with good picture quality,4
Picture quality is Excellent,4
Good value,4
Excellent,4
OS is very laggy,4
Awesome,4
You can you for it bought this only 26000 on sell,4
"I think superb deal at this price,, close your eye and go for it....",4
Superb Quality.,4
Good,4
Superb..!!!,4
Good for the price,4
Great Product,4
Very good quality at this price . Value for money,4
Redmi 32 inch TV picture is ok ok sa h,4
Very good tv,4
Good tv must buy,4
Sound effect and visuals and picture quality is awesome,4
Good product like mi tv,4
Fully satisfied at this pricepoint.,4
Television audio,4
Best 32 inch tv,4
Nice product,4
Overall good product at this price point,4
NICE,4
Value for money,4
Awesome deal,4
Good product at good price,4
Good product paissa wasool,4
"MI ""32"" Smart TV",4
Nice tv,4
Good product and worth price,4
love it,4
Nice product,4
Quality,4
Value for money but sound quality is pathetic,4
"Good product, can buy it.",4
Good picture quality but sound is not good,4
Excellent product in this price segment. Just go for it.,4
Good no issues,4
Low sound 🙃,4
Very good tv,4
Budget TV,4
Low Price good tv,4
"Sound Quality supereb ,. picture quality HD view very good, Android 11 latest one",4
MY SMART TV,4
"Good experience, smooth UI and nice sound quality",4
Excellent,4
Great picture and sound quality...,4
Very good Product,4
