comments,rating
Noise tune active,4
Op,4
Noise,4
Nice,4
Sound,4
Very good product,4
Best for that price,4
There sound quality,4
Good Bluetooth,4
Good for music..,4
Sound,4
Best product,4
Good product,4
Nice product,4
I like the product,4
Good,4
Decent,4
Excellent,4
Good product,4
Good,4
Excellent product,4
Na,4
superb,4
Product flexibility is very awesome,4
Noise Tune Active,4
Amazing product..Go for it👍,4
Noise tune active,4
Battery is too good,4
Noise bluetooth earphone,4
सही नही है कान मे बराबर नही आती,4
Review on product,4
Just satisfied,4
Dont listen it regularly for late hours,4
Bluetooth are best,4
Good,4
Nice quantity,4
Value for money 👍,4
Superb bass....,4
Asthetically good,4
Nice 👍,4
Good,4
????,4
Best of besties,4
Can buy,4
Good product,4
.,4
Nothing,4
Bass,4
Go for it,4
Noise Bluetooth headphone,4
Good,4
I don't know,4
It's awesome... 👍,4
sound quality,4
Earphones,4
Best product quality.,4
Awesome product noise tune active,4
Noise Earbud,4
Better product,4
Worth for money,4
Ok product under 1k,4
It is nice,4
Perfect product,4
Its good,4
Good,4
Gud product,4
Nice,4
This earphone is too good & battery life extent.....,4
Noise tune active (pop yellow),4
Value for money,4
Value for money!,4
Good,4
Bass quality is good😀,4
As compare to other product it's much batter.,4
Nice..bass,4
Mast he,4
Very nice,4
Superb,4
Everything is good . Sound quality as well as bass .,4
Good,4
Good non chinis product,4
Bass,4
Good,4
Ok,4
Awesome,4
Superb quality,4
Worth the money spent.,4
Made from China don't buy this one.,4
Good,4
Must buy,4
Expected,4
Very good product must for it,4
Battery life is good,4
Good product,4
Nice product,4
Sound,4
Good product,4
Nice,4
Noise active tone,4
Good,4
bluetooth range,4
Good,4
"Satisfied with the product,",4
Nice product,4
N,4
Sounds quality is very best,4
Nothing,4
Good quality,4
Nice,4
Good,4
Best quality,4
Good,4
Nice,4
Good product,4
Good,4
......,4
Good,4
Noice cancelation not work,4
Noise,4
Nice,4
Good,4
Very good sound bass quality,4
Good product,4
Cool,4
Excellent,4
Love the product,4
Good,4
Nice quality,4
No,4
Good product,4
Sound quality and loudness,4
Good sound quality,4
Worth for buying at 999,4
Noise... Nice product at this range,4
Very good,4
Wires are too long ... It could have small length.,4
Good quality....but attending & cancelling the call becomes difficult at times,4
Good,4
चार्जिंग केबल मुझे नहीं मिली,4
Best bt airphones under 1k,4
Sound quality,4
Very good product,4
Audio laging,4
That'very good,4
It's a good product,4
Good product in low range.,4
Good,4
Its a good quality...,4
Its a flexible product,4
No issues,4
good product,4
It's good,4
Noise cancellation,4
Good,4
Ayush mishra,4
Noise Active Tune,4
Meet my expectations,4
Battery capacity is to low,4
"Good product,pl go for it",4
Nice product,4
Nice product 👍,4
Awesome product,4
Very nice,4
Nise product,4
Okay,4
Good,4
Good sound,4
Awesome,4
Decent headset in this price,4
Just one word Superb product.......,4
Thik thak,4
साउंड क्वालिटी,4
Excellent,4
A 4 out of 5 product,4
"Product is good but, voice quality is not good",4
Nice sound like it,4
Good,4
Sound is good,4
Its ok for this price range...,4
Good sound,4
રબારી ♛,4
Bass,4
Nice,4
good sound like it,4
Decent buy,4
Good quality,4
Best 👍💯,4
Good product,4
Good,4
Bass quality improved,4
But very better Product,4
👌,4
Amazing,4
Awesome products,4
Durability,4
Satisfactory,4
Quality,4
Good,4
Best product,4
Good,4
Good Product,4
Voice clearity good,4
Sound,4
Awesome,4
Good,4
Super,4
Good,4
Very nice quality,4
"Good, voice disturbance Will occur some times",4
Good product,4
Good,4
Nice,4
Sound quality is good,4
It's working fine,4
Good price,4
Sound,4
In the price ₹899. It is best earphone,4
good,4
Good quality,4
God,4
Fit in the range if rupees,4
Good,4
Good,4
Good,4
Voice,4
Good,4
Good,4
Good Noise,4
☺️,4
Nice,4
Good,4
Nice,4
Nice,4
Good,4
Good,4
Good,4
Good,4
Good product. Worth Buying,4
Like this product,4
Good,4
Good choice,4
Money worthy product,4
Feeling satisfied,4
Nice sound,4
Noice is excellent,4
Na,4
No details,4
Worth money,4
.,4
"Its a nice product, satisfied with it",4
Good quality product go for it,4
Not the best,4
Nice product,4
Nice,4
Good product,4
Good,4
Good,4
Worth for money but can be little cheaper,4
Microphone are not good,4
Fast changeable,4
The experience is good so far.,4
Nice bass,4
👍👍,4
Good product,4
Nice product,4
Very good,4
Osm,4
Good product,4
It's a budget earphone. Would surely recommend it in this range.,4
Very good product,4
Satisfied,4
good quality product,4
Good 👍👌,4
Good,4
Worth it!!!!,4
Best product in low price,4
Noise active is fab..,4
Ok product,4
nice product,4
Nice,4
Sound quality,4
Can have better noise cancellation,4
But neck line is big,4
Above the average,4
Good product,4
Good,4
Good,4
"Nice is good, battery back up is goood",4
Better than others,4
Good,4
Nice brand,4
Enjoy hours of music without any discomfort!,4
Is there option for refund if i return the item,4
Battery capacity,4
Balasaheb,4
Nice Bluetooth earphones 👍,4
all good,4
All good make it more comfortable for ears,4
Noice cancellation,4
.,4
Good,4
Overall a good product,4
Nice product expect mic issue,4
Good product,4
Must buy,4
Noise tune active Perfomance is really good....,4
J,4
Worth a money,4
No,4
Sound quality,4
Worth it!,4
Earphn is amazing it has really a good sound quality,4
Good product,4
Good,4
Can listen only 1 hour,4
Good,4
Good product,4
Nice earphone,4
Nice one,4
Worthy,4
Liked the product,4
Good quality,4
Worst battery backup,4
None,4
Sound,4
Good,4
Nice,4
Good,4
Working good,4
Decent,4
Good product for the price range.,4
Sound quality best,4
Good for,4
Happy,4
Worth!!,4
Good sound quality,4
Best at this price,4
Awesome,4
Quality is best,4
Feedback,4
Mike,4
Sound good 👍😊😁,4
Excellent,4
Good,4
Bluetooth earphones,4
Noise ear phones,4
good product,4
Good,4
Good Earphones,4
Na,4
Good 4 stars,4
Wireless headset,4
Worth purchasing,4
Review,4
Bass is good,4
Very good,4
Good Battery life,4
Good product,4
Good sound quality,4
Superbb,4
Good product,4
Nice,4
Noise superb,4
good,4
Good Product,4
Nice,4
Valuable product,4
Nice,4
Review,4
Good,4
Nice experience in this price range,4
Good,4
Good,4
Good,4
Good,4
Good product should be more in less than 1000 range,4
It's good product,4
Be,4
Good,4
Good product,4
Good,4
Nothing,4
Good,4
Noise Tune Active,4
Good quality,4
Noice tune is good product,4
Good,4
Microphone is a bit on the lower side,4
Worth the money,4
Ok,4
Nice,4
Good,4
Go for it,4
Nice,4
It's a good product,4
Good,4
Value for money!,4
Vert good product for some who is upgrading from a normal 400 rs wired earphone.,4
Noise active pros and cons,4
The earphones are awesome iam satisfied with this product 😀,4
Wireless Bluetooth headset met the expectation,4
Power packed item!,4
Super Quality,4
It is make a beep low battery alert at 30% battery level 😕,4
Good product but can be better if noise cancellation is improved,4
As expected and a good product to be recommended...thnks to noise,4
Value for money,4
Noise-Headphone for Youth,4
Clear N Crispy.. No boom boom.. Just balance!,4
ITs good in terms of price and sound quality,4
Overall good product,4
Great buy at this range 👌,4
Recommended for buying in the given price range,4
While using other charger future battery problem will come or not,4
This is a decent product,4
Tune active the best under 1.5k,4
An overall review,4
Overall best product to buy in budget,4
Awesome,4
Easy connected to devises,4
VFM,4
Sound and bass both are good call quality is so so,4
On overall sounds effects was pretty good unless we get any issue.,4
Good product,4
4.5 Rating for this,4
Neutral,4
Great product worth the price!,4
Good headphones,4
Good battery backup,4
Noise bluetooth headset,4
Amazing product,4
My rakhi gift it was,4
Good and satisfactory,4
Very nice product,4
Good but issue,4
Good Bluetooth headset,4
Noise tune active,4
"Best, but volume 80% in the highest",4
Satisfied with brand,4
Noise tune,4
Good quality,4
Good,4
Battery backup,4
Awesome ✌️,4
Good product for the price,4
Noise tune active,4
Go for it.,4
Good product,4
Very good,4
Its left eardrum is on right,4
Nice,4
Awesome,4
Good product,4
Value for money,4
Product for music lover,4
"Good Quality, Good product",4
Amazing headphones,4
Video sound does not gets sync,4
Very good product,4
Replacement for in warranty period product,4
Worth money,4
Nice product should manufactured in india,4
Vibrant colojr,4
Premium quality product,4
Overall a good product in this range.,4
Value for money,4
Awsm product,4
Received gift product with bill,4
It's amazing and have such good vibes.,4
Very good product. Price is fair.,4
"NOT RECOMMENDED, REASONS ARE AS FOLLOW",4
Decent Bluetooth Earphone.,4
Amazing product in this price range,4
Worth the money,4
Best Neckband in this price segment !!!,4
Feels worth every penny spent.,4
A VFM product,4
Satisfied. But expected more,4
Honest review after 4 days usage,4
My daughter lives it,4
Worth the rate but there is some things missing,4
Don't think buy it whenever offer available. Worth for money,4
Buy it; don't think,4
The boat is sailing good till now.,4
Decent head phone,4
Cheap and Best,4
Average,4
Battery light and sudden discharge sometimes,4
Best budget wireless earphones,4
Blutooth not working properly with Redmi Note 10S,4
Descent Bluetooth light weight head set.,4
"Light weight, light material. Good for you if you are seeing on",4
Some solvable issues occur frequently,4
Product is good but received defective product.,4
Rock.....Rockerz🤟🤟,4
Awesome Sound Quality,4
True value for money,4
Good base but not clear sound,4
Earphones are best in its price bt lacks some features.,4
Sound quality is good. Build quality is descent.,4
Excellent product for price range under 900,4
Battery and Mic,4
Nice headphone,4
Good quality product,4
Satisfied purchasing this product,4
Value for money.,4
Better than expected,4
Boat neck band,4
Good One,4
"Good to hear ,average in speaking voice",4
Valuable Product with Reasonable Price,4
Bass is awesome.,4
Good One.,4
Nice product,4
microphone volume is pathetic added with environmental noise. But Good sound output,4
Good. Distance little short. Mike low sound,4
Light weight yet good sound,4
Best Earphone,4
Pure Value for money,4
Good ear phones,4
Ok for it's price,4
Review,4
WORTH MONEY,4
Almost great,4
After 15 days usage i must say that are good headphones.,4
BoAt Rockerz 245v2,4
Poor battery life and software connectivity can be developed,4
Thanks,4
It's good,4
Initial product defective..replaced within 3 days,4
A decent wireless earphone.,4
worth buy!!,4
Great for the price value for money,4
Great product,4
Very Good Product,4
Satisfied with purchase,4
Chinese maal on Indian brand,4
Boat Rockerz review,4
Sound quality is good,4
All is good but bettery life is low,4
Good product,4
It's beyond my expectations 😍,4
Nice,4
Worth for money.,4
Good,4
Very good bass and balanced sound.ol for the price,4
Great Option,4
Calling problem : Voice not clear other side,4
Average,4
Look is good,4
Not bad..,4
"Have been using for 15 days , so far good",4
Noise cancellation headphone,4
Just nailed it!,4
One should read the specifications carefully before buying,4
Delivery very fast and good packaging,4
Budgeting products,4
Good Quality in 1.2k,4
Decent value for money,4
"Good buy, go for higher varient if in budget",4
Battery Backup is good and Value for money.,4
All about good for that product.,4
Sound can be better,4
A good neckband in this range...,4
Good for song but bad for gaming purpose,4
easy connection,4
Nice,4
Good,4
It's value for its money,4
good for normal user,4
Flexibility of adjusting on ear part,4
Voice quality,4
Good product.,4
"Sound quality is good you can feel the bass, Battery backup not good but ok🙄...",4
Comfetabilty in ears and also sound quality,4
Value for Money Worth product,4
Ok,4
Decent,4
It's good.,4
Bluthooth function have to improve,4
Excellent product except battery life,4
Warranty detail,4
It's really amazingg,4
"Best product,best sound,best design.",4
Battery is not as good else it's fine,4
Excellent,4
Good Earphones with ok-ish battery backup. Pretty good overall.,4
Good,4
great,4
Nice product for this price range,4
A good purchase,4
Bad experience regarding Amazon offer,4
Amazon customer,4
Bluetooth connectivity is not improve,4
It is nice,4
Ok,4
Value of money,4
Ok ok,4
Good,4
Good product,4
Could have given Magnatic technical controls as well. Like in one plus.,4
Light weighted and magnet problem,4
Charging depletion problem,4
Silky smooth sound,4
Good,4
Good,4
microphone quality is not good,4
Charging is late,4
nice product...,4
Jolly good,4
gud to buy at 800. but i bought for 999,4
Good,4
Nil,4
Nice product,4
worth at this price,4
Best buy,4
Sound system good,4
Good one. But not the best one,4
Good bass!,4
Good,4
Nice product working good,4
Good product,4
Comfortable,4
It is a good nackband at that price range,4
Satisfied,4
Overall good,4
Overall a good product in the price,4
Good buy,4
Bass quality super,4
Good product 👍👍 enjoying it,4
Good and money worthy,4
Sound and battery,4
Overall performance is good bht mic is not working,4
Value for money,4
Need some improovement.,4
Battery backup is very poor.,4
Good,4
Overall good,4
Value for money.,4
Good to use,4
Replacement,4
Battery is Low,4
Excellent,4
Best,4
good product,4
Worth the price,4
Best compatibility,4
Supper sound,4
Good for money,4
Value for money,4
good,4
Best at rs 799,4
Chinese product,4
Niceeeee 👌,4
Good sound quality......,4
Value for money,4
Disappointed,4
Suoerb sound quality but not good Microphone and Noise cancellation,4
Good,4
Go for it,4
Excellent Product,4
Charging cable missing,4
Good product at this price.,4
Satisfied with this product. Sound quality is really good,4
boat rockers v245 v2 have to work on mid in upcoming successor,4
Great product,4
Not happy with product,4
Great Buy!,4
good Quality product,4
Good at this price.,4
Facing connectivity issue sometime,4
Nice Product,4
Good,4
Overall product is fine,4
Good Quality,4
Review,4
Goid,4
Battery Backup Not Up to the mark.,4
Best earphone,4
Product is good,4
Gud one.... there's a hissing sound it's very annoying,4
Great product In this price range.,4
best sound,4
Good purchase,4
Nice product,4
Battery percentage not showing correctly.,4
Sound quality is very good.,4
It is good product,4
Ok product,4
Good one,4
"Over all good ,but battery life is not good",4
One of time connected but not working,4
Nice product,4
Value for money,4
Wire length adjustable feature can make its quality more better,4
Value for money product,4
Best for at the price,4
Best prodect,4
Good,4
Good brand for small amount,4
10/7-8,4
Slightly expensive but maybe worth in terms of quality .... Let's see,4
Nice product.,4
Headphone,4
Not bad product for 1k,4
Boat rockers 245v2,4
When I ordered it Was of 849 rupees and when it was delivered it Was of 799 rupees,4
Not good just ok,4
Good sound but battery backup ia not good enough,4
Brilliant product in cheapest rate,4
Good,4
अच्छा,4
Good product,4
Pakka bass ..worth for money,4
Avarage earphone,4
"nothing more to say. Till now no problems,Donno when its going to stop working.",4
The best in less cost. But I ordered it in 899 and I had to pay 999. So just disappointed,4
Overall nice quality at prixe range,4
Good one,4
Great,4
Good,4
Very good looks and sound,4
Very fragile product,4
"Not recommended, used only 3months stopped charging, I think we can't repair. Not a good product",4
Good product,4
Good looking,4
Welldone,4
Wire is not so good,4
Battery low,4
It gives you the value of price.,4
Very good product,4
boAt Rockerz 245v2 is worth it,4
Disappointed with the package,4
Good value product..👍👍👍,4
Good product,4
The buit design and look is very good and comfortable,4
Charging failed after couple of months,4
Good quality,4
good price,4
Best speakers for low cost(800),4
Product quality and delivery system,4
Ok,4
Best one,4
Every thing is good. Except quality of products is average.,4
Worth for money 12mm drive sound quality nice,4
Battery life is short,4
Nice product,4
Nice product.,4
Value for money,4
NOT BAD IN PRICE RANGE SO GOOD,4
Average product...,4
Paid ₹100 extra .. bought it at ₹999,4
Nice,4
Superb,4
Nice voice with good battery backup,4
Sound quality,4
Nice product,4
Quality is superb,4
Wire is to much thick,4
Nice product,4
Its nice bluetooth item.....recommended for it,4
Best,4
Value for money,4
Nice,4
Good brand,4
Thanks Amazon,4
good sound,4
Wire is very low &luse,4
Good sound quality,4
Good Products,4
Good But Battery Weak,4
Awsm,4
Good,4
Gud clarity,4
Best at this price.,4
Good product value for money,4
Packaging,4
Good Deal under 800,4
I replaced this item and again it came with opened seal,4
Ok,4
Boat blutooth earphone....,4
Ok,4
Nice,4
product,4
Decent product in this price range.,4
bass is good.,4
Over all product is good,4
Good,4
Boat rockers 245v2,4
Battery backup not good,4
Good product value for money but mic is not working sometimes,4
Good,4
Battery life,4
Love the battery life,4
Supar but sound quality mast maja aa gya,4
Good if ur price range is low,4
Nice but build quality should improve,4
Best product in less price,4
Superb Sound quality,4
Battery is not efficient.,4
Buy this product,4
Very good quality,4
Good,4
Good,4
This doesn't have any issues perfect for plug 'n play,4
Nice,4
Super sound like it,4
Worth to buy,4
perfect quality,4
Awesome product is less money,4
All of good,4
Water proof or not,4
Nice sound quality,4
Nice product,4
Very good product,4
Value for money,4
it's nice,4
Very good,4
Very good,4
Worth to Buy,4
Good,4
Sound,4
best fitting in ear,4
Good quality,4
Percentage of battery available is not showing correct value.,4
Usb cable missing ?,4
Good go for it,4
Boat earphone is very good,4
handy and good sound quality,4
Ok,4
Great product,4
Sound Quality,4
Gopi,4
Wire is small,4
"Bad, battery drain,, good...",4
Ok good,4
Nice ear plug,4
The sound's is very clear,4
Nice product.,4
Only buys indian brand,4
A very good product,4
Very good product,4
Warranty card not provided,4
Very nice sound best in this prise,4
Good,4
Value of Money,4
Not up to the mark,4
A bit battery problem,4
Superb,4
Awesome Sound of guitar...,4
It good lead classes game its range is is 10m buy it size short,4
Good quality,4
😲,4
good,4
"Volume button + , - not working so I want to return it.",4
Good,4
Sound quality,4
Very less battery life,4
Nice product in budget.,4
8 hour charge is fake but sound quality is good,4
average,4
Super products I liked it so much tq Amazon. 😇😊,4
Average performance,4
Good with cheaper price,4
Good purchase!!,4
ok,4
It's tooo goood🔥,4
Fantastic product,4
❤️,4
Value for money..,4
Not long lasting stable this bluetooth,4
Looking for colour options in this version do not go for navy blue .,4
Excellent product,4
Quality 💯,4
Boat sound quality best,4
Value for money,4
Boat,4
Product delivered very slow,4
Good,4
Good quality ⭐,4
Best in class,4
Nice product,4
Mic,4
Superb,4
good,4
very nice product according to price....,4
The box of earphone was already opened,4
osom,4
Paissa basul,4
Good,4
Worth the money,4
Bass,4
Bluetooth earphone,4
Value for money,4
This product is very good in sound production and long lasting battery,4
Nice product ☺️,4
Move,4
Superb,4
Perfect for calling,4
Low cost best product tq boat,4
Ok good,4
Sound,4
बैटरी बैकअप कम है,4
It is very useful.,4
Nice,4
"Sound Quality is Good, but Voice not cleared",4
Must buy,4
Quality,4
Best of ever I bought,4
Good one,4
Supeeeeeer,4
Poor Battery Continue listening 5hr..,4
Best,4
Good,4
Very nice,4
Best quality,4
Headphones,4
everthing is perfect except bluetooth conectivity,4
Best under 899,4
Boat rockerz 245,4
Battery in not good,4
It's too good I like it,4
J. Venkat,4
Saund,4
Good,4
Good,4
"Really it's good product, I'm happy with this awesome deal",4
Very useful for students,4
Awesome,4
Having signal issues during calls,4
Satisfactory,4
Best in price,4
Review,4
"Sound, battery 🔋 is awesome",4
Best,4
Audio Quality,4
Best headset for use,4
WORTH IT,4
Not that much good for calling purpose,4
Battery Life Poor,4
Best sound quality,4
.,4
Overall nice,4
Quality,4
Sound,4
Best,4
Loud and clear sound,4
I proud on my choice,4
Price's decrease after I buy it i want my refund,4
Great product,4
Bass and sound quality,4
Amazing wireless chord,4
Best Earphones,4
Value for money.,4
Good,4
good product,4
Good sound quality boAt 😊,4
Amazing connectivity,4
Super,4
Excellent base. Best in budget. I loved it.,4
not good,4
Nice product,4
Ok,4
Best under 1000 value for money neckband,4
Good,4
Good,4
Sound quality,4
Boat is always awesome ☺️ Sound,4
Good sound,4
Bust noise cancellation best audio quality,4
Recommended !,4
Good Product,4
Very good.......,4
Boat headphone,4
Amazing.,4
Not good,4
Good,4
Good,4
Call was not receiving by Bluetooth,4
Nice,4
Best at their price 👌,4
Good to use and in budget...,4
It is a very good product,4
Battery issue 4 hours backup i am not happy,4
Best quality ❤️,4
Sound is good,4
Long time battery,4
Superb,4
Don't noise,4
Value for money,4
Very good,4
Value for money,4
Iam satisfied,4
Not Bad,4
EK NUMBER,4
Box unsealed,4
Awesome,4
Nice according to price,4
Value for Money,4
Brand Value,4
Sound quality is good,4
good product,4
Best quality as expected,4
Nice product at best,4
Sound quality is good,4
Good luck,4
Ok with this price,4
Nice but mic problem,4
Amazing Sound Quality,4
Good,4
The battery is good.it's long lasting.,4
Nice,4
Good product,4
good quality,4
Best voice,4
Good product,4
अच्छी है,4
Good,4
Super,4
No Extra Eartips in package,4
Great earphones !! Value for money!,4
Good product,4
Nice,4
Overall good product in appropriate price,4
Sound is not good and design,4
Good👍,4
Best quality of sound,4
Value of the money,4
Nice voce,4
Overall Good,4
Good sound experience,4
Nice wireless air phones,4
50% ke bad better life poor,4
Very good quality,4
Ok,4
Its good product and sound quality is ok,4
Best,4
Price less nice battery backup,4
nice product,4
Good quality,4
Battery after 50% automatically dwon,4
Good quality...7 to 8 hr back-up,4
Nice product,4
Good one,4
Best,4
Nice sound quality and good base,4
Awesome product,4
Very good metiral,4
Voice breaks down when calling,4
Built quality very weak,4
Sounds good 😎😎,4
Nice and easy to use. Customer friendly,4
Avarage good,4
Good,4
Excellent Sound,4
Superb,4
It's Good,4
Good one..,4
Sound quality is better than real me,4
Best under 799,4
Very good,4
Nice,4
BoAt,4
It's good.,4
Good product,4
Good,4
Audio quality,4
Capile quality,4
Good product.,4
Super,4
Good product,4
Good product,4
nice product,4
Overall it's a good product,4
Battery backup is not best,4
Good product,4
Slow charging.,4
Ok,4
Good,4
Comfortable item to price,4
Good,4
Good,4
Perfect item for buy,4
Awesome product,4
This device not connected to any device so plz help me where I replace and what the process,4
good fil,4
Awesome product,4
Good product but no noise cancellation,4
Really wonderful...within this economical range,4
Good choice,4
Good product 👍,4
Good,4
Battery backup is good,4
Good product,4
Nice one,4
Nice product I really like this headphone,4
Awesome,4
Great product at this cost,4
Good sound,4
As expected a good product,4
Playing smoothly,4
Good product,4
It's good but not best,4
Battery,4
Just good,4
"Good one, for music lovers",4
-,4
must buy,4
trust me super product guys,4
Recommend,4
.,4
Return option,4
Best quality,4
.,4
Sounds quality is amazing,4
Boat,4
Bass quality is ossm,4
Good one,4
Receive as per showing,4
Super,4
Right earmuffs got damage.loose contact connection,4
It's a nice quality earphones. So its worth to buy for the money.,4
Audio quality is super,4
Best,4
Sound quality is good but battery backup slightly poor with in my observarion,4
Super sound,4
Not bad...,4
Good,4
Boat product is anytime best,4
Bass is not good,4
Sound is good but some times not working,4
Excellent Quality Product,4
good sound,4
Best in this range...,4
Value for money,4
Good product,4
Excellent,4
Help full.....,4
Mast,4
Super,4
Rock the party,4
Thank You Amazon For This Type Of Product.,4
This product wired is very long.,4
Bhot acha product hai,4
Good product,4
Nice,4
Wonderful Bluetooth,4
Nice,4
Good product,4
Good quality,4
Nice👍,4
Grab Deal,4
Cool,4
Nice product,4
okk in this price . bass was good . bass was the only diff . buy a pro may better than this,4
Price hi,4
Very good colour,4
Very nice product,4
Not bass,4
Good product,4
Sound,4
Good product,4
A,4
Very nyc,4
Nice product,4
Good super King 👑,4
It's good not awsome,4
Bluetooth signal breaks frequently,4
Charging,4
It's good product in this price,4
Good product,4
🙂,4
Good buy,4
ok,4
Good,4
Good product,4
நன்று,4
Very good 👍,4
Good,4
Satisfied,4
Good product,4
Overall good product,4
Sound is good,4
Very nice item,4
Quality,4
Sound clarity,4
Thik hai,4
Good..,4
Good,4
Superbb,4
Nice...,4
Good value for money,4
Good 👍,4
Good one,4
Best in price,4
When you go 5 meters in different directions not works well.,4
Sound,4
Go for it,4
Sound,4
Good,4
Very Nice,4
Great,4
Good,4
Sound,4
Worth the money. Best in budget,4
Good Product with a resonable prize.,4
Not bad,4
Nice,4
Comfortable and flexible,4
Nice Product..,4
Nice earphone quality.. boat is good by sound quality,4
Ok,4
Good product,4
All good,4
Nice one,4
Value for money,4
Nice,4
Super,4
Good,4
Good,4
Good,4
Good,4
Good,4
Good product,4
Good,4
Supar,4
I dont recommend boat buds is better than this,3
Manufacturing defect & Average product,3
Not as Expected,3
Just an okay product,3
Not bad one,3
Received item on very next day. But frequently bluetooth connection is lost.,3
Buds size could have been compact,3
Okish,3
Unattractive colour,3
It's sound fluctuates.,3
Good sound quality but no noise cancellation and single device Bluetooth pairing at once,3
Disconnects frequently,3
Rate higher,3
Faulty earphones,3
Right side piece less voice then the left,3
Doesn't charge most of the times.,3
Worst noise cancellation,3
Excellent but big in size,3
Uneven sound quality from right and left.,3
My one piece gyab ho gya mil jayga,3
"Bulky, old model, faded color. Replacement getting another brand.",3
Faulty product,3
Ok...ok,3
It's an average product,3
"Seal was already opened, probably used, not happy",3
not satisfactory,3
Not worth the price,3
Good sound quality,3
Unable to fit in ear,3
Not so good,3
Good product,3
Worst sound quality,3
Mediocre product,3
Decent tech but uncomfortable!,3
Bass & sound quality is ok.. but not great,3
Really bad mic quality and sensitivity.,3
Read before you plan to buy this product !,3
Disappointing !!!,3
Not worth.,3
Don't buy this if you can spend 200/300rs extra,3
Okay,3
A moderate product for good experience,3
Not completely happy with this one,3
Not the best as advertised.,3
Noise bluetooth earphones,3
Does not works with laptops win10 ..,3
Okayish,3
Just Normal,3
Nor for small Ear Holes,3
Just about OK,3
Not worthy,3
Microphone won't work,3
50/50 for me,3
These are best earphones but,3
Good product but having concerns on the mic when we take calls in laptop,3
Reviewing after 9 months.,3
Battery backup is not good,3
Good design,3
Battery issue and sound lag in games,3
Not completely satisfied.,3
The Sound quality is decent but the stereos are inverted !,3
Ok...But.....,3
Noise Tune Active wireless neckband,3
Product is good but u have to Improve it's battery backup issue and the sound quality also,3
You should better try the earphones offline and buy,3
An OKAY product on the overall.,3
Average,3
Battery backup and 90 mins charging time should be corrected!!! It's not the same as per specs,3
Average,3
Made In China - can’t return once you buy,3
Good Product.,3
A little bit high bass,3
Bad experience..,3
Dual Connectivity & Sound latency issue..,3
Sound problem,3
Poor customer/after sales service,3
Bit Disappointed,3
Not good just because speakers design,3
Should buy higher version of noise Bluetooth headset...,3
Average product,3
issue with hearing to another person,3
Microphone is poor. People receiving my call can barely hear me.,3
Not worth,3
All are hood except comfortable with ear,3
"Good, but can improve connecting cord.",3
Sound clarity was very good,3
Music 👍 calls 👎,3
"Magnet function useless,pairing function is bad.No waranty support.",3
Overall decent earphones.,3
"Mic issue, connectivity issue",3
Purchase after reading the reviews,3
Good product/ excellent quality of Audio but build quality need to be improved,3
"If u want to buy, then buy it during offers. Dont pay more than 999rs",3
Audio Video Sync problem,3
Not so good.,3
Irritable low battery warning,3
Low battery backup after 6 months,3
Just ok quality,3
Best Among All,3
device concetivity issues while making calls,3
Voice quality,3
Good sound but battry not good,3
Worth buying,3
Value for money,3
Noise Neck band bluetooth headphones,3
This model is moody,3
Ok for Music and Not Good for voice calls.,3
Not compatible with fitbit watch,3
Fair product but can do better,3
Don't want to recommend anyone,3
Product is amazing,3
Reviewed after 1 month of use.,3
Strain in ear after continuous use,3
Below average,3
AUDIO QUALITY GOOD BUT AUDIO DELAY EXISTS,3
Good product in this price segment,3
Uncomfortable,3
But not good for long time,3
Not so good. Boat is more better.,3
Average,3
Average,3
Please make sure it is compatible with Laptop.,3
Amazon Customer,3
How to get service for my non working hard phone,3
Surrounding sounds great,3
"Water proof ,but",3
My regret over this,3
Audio quality is nice but their is a voice delay,3
It's painful.,3
Average.,3
calling voice is not good,3
"Average, sound, battery is good",3
Bluetooth Connectivity - not too great,3
"Bass is good, but sound quality is little bit disappointing.",3
Average for use,3
a decent purchase,3
Good,3
Not a long lasting,3
Overall good Product but sound is low,3
Didn't Like much,3
"Sound good, magnets bad.",3
Good,3
Bad connectivity,3
I want to knw how much time does gurranty covers ?,3
Not good or not bad,3
Big and hurting ears,3
Good brand with some issues,3
Not good,3
Improve mic quality.,3
Wrongly calibrated left and right earpiece,3
Not as much worthy as brand says,3
will pain in ear because of it's ear hook,3
Mic issue,3
Nice,3
Only issue was with the position of mic,3
Good,3
Sound balance is not good please do work on it.,3
Good performance,3
Worst mic I had ever seen mic stop working after 10 days sometimes work sometimes not,3
Company wise ok but voice call is bad,3
Pain,3
not for pubg lovers,3
Comfort issue.,3
"Good for music, not for call",3
Need to Small clip to be attache to wire,3
the buds are bulky and uncomfortable.,3
Bluetooth,3
Just ok,3
good quality of drivers,3
Ok but mic does not work with laptop,3
Good,3
Ok ok product,3
Don't buy it,3
Worthy,3
All funtion is good and mic is not good,3
Cheap one,3
Worst customer service,3
Nice product. But sometime doesn't work well. Disconnect automatically.,3
Good Product,3
"Only for music and movies it's Best, but for calls while traveling it's very noisy",3
No option to change next track,3
Amazing Product,3
Average,3
Noise tune active Bluetooth sound quality great they are balance for bass and triple !,3
All is good but sound reversed.,3
Good voice quality,3
Low sound quality,3
For 700/- it is good... But for 1400/- it does not worth it,3
Not proper compatible with macbook.,3
Satisfactory!,3
SO SO,3
Your motto..client first .I like it but its chines,3
nice sound but battery not good,3
Charging issue with the product.,3
